"LocID","Location","Time","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"678","Sao Tome and Principe","2029","90-94","90","5","0.035","0.082","0.117"
"682","Saudi Arabia","2029","90-94","90","5","9.767","12.037","21.804"
"686","Senegal","2029","90-94","90","5","1.568","2.912","4.48"
"688","Serbia","2029","90-94","90","5","13.31","26.124","39.434"
"690","Seychelles","2029","90-94","90","5","0.049","0.158","0.207"
"694","Sierra Leone","2029","90-94","90","5","0.7","1.354","2.054"
"702","Singapore","2029","90-94","90","5","10.976","19.36","30.336"
"703","Slovakia","2029","90-94","90","5","6.992","17.721","24.713"
"705","Slovenia","2029","90-94","90","5","5.972","13.428","19.4"
"90","Solomon Islands","2029","90-94","90","5","0.186","0.244","0.43"
"706","Somalia","2029","90-94","90","5","1.93","2.935","4.865"
"724","Spain","2029","90-94","90","5","168.666","329.871","498.537"
"144","Sri Lanka","2029","90-94","90","5","17.943","31.533","49.476"
"275","State of Palestine","2029","90-94","90","5","0.916","1.716","2.632"
"729","Sudan","2029","90-94","90","5","10.186","14.237","24.423"
"740","Suriname","2029","90-94","90","5","0.345","0.795","1.14"
"752","Sweden","2029","90-94","90","5","33.515","55.904","89.419"
"756","Switzerland","2029","90-94","90","5","30.125","52.544","82.669"
"760","Syrian Arab Republic","2029","90-94","90","5","6.123","10.726","16.849"
"762","Tajikistan","2029","90-94","90","5","1.595","2.641","4.236"
"764","Thailand","2029","90-94","90","5","131.507","242.366","373.873"
"626","Timor-Leste","2029","90-94","90","5","0.269","0.49","0.759"
"768","Togo","2029","90-94","90","5","0.49","0.732","1.222"
"776","Tonga","2029","90-94","90","5","0.051","0.053","0.104"
"780","Trinidad and Tobago","2029","90-94","90","5","1.477","2.543","4.02"
"788","Tunisia","2029","90-94","90","5","9.442","18.07","27.512"
"792","Turkey","2029","90-94","90","5","70.433","158.853","229.286"
"795","Turkmenistan","2029","90-94","90","5","1.943","4.332","6.275"
"800","Uganda","2029","90-94","90","5","1.652","4.429","6.081"
"804","Ukraine","2029","90-94","90","5","50.351","198.711","249.062"
"784","United Arab Emirates","2029","90-94","90","5","0.965","0.832","1.797"
"826","United Kingdom","2029","90-94","90","5","229.653","358.333","587.986"
"834","United Republic of Tanzania","2029","90-94","90","5","3.807","8.004","11.811"
"850","United States Virgin Islands","2029","90-94","90","5","0.213","0.5","0.713"
"840","United States of America","2029","90-94","90","5","903.351","1460.414","2363.765"
"858","Uruguay","2029","90-94","90","5","6.133","21.076","27.209"
"860","Uzbekistan","2029","90-94","90","5","9.248","18.575","27.823"
"548","Vanuatu","2029","90-94","90","5","0.062","0.058","0.12"
"862","Venezuela (Bolivarian Republic of)","2029","90-94","90","5","21.643","47.352","68.995"
"704","Viet Nam","2029","90-94","90","5","93.896","226.522","320.418"
"887","Yemen","2029","90-94","90","5","3.122","5.707","8.829"
"894","Zambia","2029","90-94","90","5","0.862","2.762","3.624"
"716","Zimbabwe","2029","90-94","90","5","1.059","3.59","4.649"
"4","Afghanistan","2029","905. Sep9","95","5","0.505","0.896","1.401"
"8","Albania","2029","905. Sep9","95","5","0.952","1.248","2.2"
"12","Algeria","2029","905. Sep9","95","5","11.682","11.948","23.63"
"24","Angola","2029","905. Sep9","95","5","0.363","0.785","1.148"
"28","Antigua and Barbuda","2029","905. Sep9","95","5","0.028","0.032","0.06"
"32","Argentina","2029","905. Sep9","95","5","13.118","43.869","56.987"
"51","Armenia","2029","905. Sep9","95","5","0.616","1.43","2.046"
"533","Aruba","2029","905. Sep9","95","5","0.017","0.061","0.078"
"36","Australia","2029","905. Sep9","95","5","21.569","40.973","62.542"
"40","Austria","2029","905. Sep9","95","5","6.693","14.538","21.231"
"31","Azerbaijan","2029","905. Sep9","95","5","0.749","1.992","2.741"
"44","Bahamas","2029","905. Sep9","95","5","0.054","0.074","0.128"
"48","Bahrain","2029","905. Sep9","95","5","0.051","0.092","0.143"
"50","Bangladesh","2029","905. Sep9","95","5","29.409","55.617","85.026"
"52","Barbados","2029","905. Sep9","95","5","0.363","0.508","0.871"
"112","Belarus","2029","905. Sep9","95","5","1.462","9.721","11.183"
"56","Belgium","2029","905. Sep9","95","5","10.381","25.679","36.06"
"84","Belize","2029","905. Sep9","95","5","0.123","0.141","0.264"
"204","Benin","2029","905. Sep9","95","5","0.285","0.637","0.922"
"64","Bhutan","2029","905. Sep9","95","5","0.299","0.367","0.666"
"68","Bolivia (Plurinational State of)","2029","905. Sep9","95","5","5.698","10.046","15.744"
"70","Bosnia and Herzegovina","2029","905. Sep9","95","5","0.942","1.928","2.87"
"72","Botswana","2029","905. Sep9","95","5","0.049","0.153","0.202"
"76","Brazil","2029","905. Sep9","95","5","79.58","194.44","274.02"
"96","Brunei Darussalam","2029","905. Sep9","95","5","0.059","0.054","0.113"
"100","Bulgaria","2029","905. Sep9","95","5","2.862","5.771","8.633"
"854","Burkina Faso","2029","905. Sep9","95","5","0.102","0.232","0.334"
"108","Burundi","2029","905. Sep9","95","5","0.169","0.398","0.567"
"132","Cabo Verde","2029","905. Sep9","95","5","0.044","0.141","0.185"
"116","Cambodia","2029","905. Sep9","95","5","0.702","1.429","2.131"
"120","Cameroon","2029","905. Sep9","95","5","0.143","0.258","0.401"
"124","Canada","2029","905. Sep9","95","5","30.895","69.519","100.414"
"148","Chad","2029","905. Sep9","95","5","0.231","0.471","0.702"
"830","Channel Islands","2029","905. Sep9","95","5","0.155","0.405","0.56"
"152","Chile","2029","905. Sep9","95","5","11.059","26.397","37.456"
"156","China","2029","905. Sep9","95","5","293.724","789.466","1083.19"
"344","China, Hong Kong SAR","2029","905. Sep9","95","5","9.901","24.643","34.544"
"446","China, Macao SAR","2029","905. Sep9","95","5","0.221","0.788","1.009"
"158","China, Taiwan Province of China","2029","905. Sep9","95","5","26.041","33.019","59.06"
"170","Colombia","2029","905. Sep9","95","5","22.439","37.422","59.861"
"174","Comoros","2029","905. Sep9","95","5","0.015","0.03","0.045"
"178","Congo","2029","905. Sep9","95","5","0.033","0.071","0.104"
"188","Costa Rica","2029","905. Sep9","95","5","2.922","5.016","7.938"
"191","Croatia","2029","905. Sep9","95","5","1.603","6.215","7.818"
"192","Cuba","2029","905. Sep9","95","5","9.59","15.712","25.302"
"531","Cura̤ao","2029","905. Sep9","95","5","0.132","0.286","0.418"
"196","Cyprus","2029","905. Sep9","95","5","0.461","1.234","1.695"
"203","Czechia","2029","905. Sep9","95","5","5.299","13.193","18.492"
"384","C̫te d'Ivoire","2029","905. Sep9","95","5","0.159","0.202","0.361"
"408","Dem. People's Republic of Korea","2029","905. Sep9","95","5","0.978","9.207","10.185"
"180","Democratic Republic of the Congo","2029","905. Sep9","95","5","1.904","3.808","5.712"
"208","Denmark","2029","905. Sep9","95","5","3.917","9.238","13.155"
"262","Djibouti","2029","905. Sep9","95","5","0.046","0.08","0.126"
"214","Dominican Republic","2029","905. Sep9","95","5","5.854","9.058","14.912"
"218","Ecuador","2029","905. Sep9","95","5","5.902","12.515","18.417"
"818","Egypt","2029","905. Sep9","95","5","5.091","14.189","19.28"
"222","El Salvador","2029","905. Sep9","95","5","1.733","3.672","5.405"
"226","Equatorial Guinea","2029","905. Sep9","95","5","0.01","0.012","0.022"
"232","Eritrea","2029","905. Sep9","95","5","0.186","0.425","0.611"
"233","Estonia","2029","905. Sep9","95","5","0.831","2.854","3.685"
"748","Eswatini","2029","905. Sep9","95","5","0.01","0.079","0.089"
"231","Ethiopia","2029","905. Sep9","95","5","4.94","7.977","12.917"
"242","Fiji","2029","905. Sep9","95","5","0.03","0.03","0.06"
"246","Finland","2029","905. Sep9","95","5","4.48","11.324","15.804"
"250","France","2029","905. Sep9","95","5","75.584","202.797","278.381"
"254","French Guiana","2029","905. Sep9","95","5","0.012","0.079","0.091"
"258","French Polynesia","2029","905. Sep9","95","5","0.07","0.142","0.212"
"266","Gabon","2029","905. Sep9","95","5","0.029","0.073","0.102"
"270","Gambia","2029","905. Sep9","95","5","0.015","0.024","0.039"
"268","Georgia","2029","905. Sep9","95","5","0.722","2.602","3.324"
"276","Germany","2029","905. Sep9","95","5","86.408","185.055","271.463"
"288","Ghana","2029","905. Sep9","95","5","0.383","0.584","0.967"
"300","Greece","2029","905. Sep9","95","5","20.901","28.398","49.299"
"308","Grenada","2029","905. Sep9","95","5","0.018","0.043","0.061"
"312","Guadeloupe","2029","905. Sep9","95","5","0.555","1.366","1.921"
"316","Guam","2029","905. Sep9","95","5","0.035","0.157","0.192"
"320","Guatemala","2029","905. Sep9","95","5","3.725","6.078","9.803"
"324","Guinea","2029","905. Sep9","95","5","0.09","0.176","0.266"
"624","Guinea-Bissau","2029","905. Sep9","95","5","0.008","0.019","0.027"
"328","Guyana","2029","905. Sep9","95","5","0.227","0.32","0.547"
"332","Haiti","2029","905. Sep9","95","5","1.262","2.613","3.875"
"340","Honduras","2029","905. Sep9","95","5","2.259","4.141","6.4"
"348","Hungary","2029","905. Sep9","95","5","4.208","14.076","18.284"
"352","Iceland","2029","905. Sep9","95","5","0.253","0.488","0.741"
"356","India","2029","905. Sep9","95","5","177.746","248.568","426.314"
"360","Indonesia","2029","905. Sep9","95","5","14.821","36.43","51.251"
"364","Iran (Islamic Republic of)","2029","905. Sep9","95","5","12.267","10.215","22.482"
"368","Iraq","2029","905. Sep9","95","5","1.002","2.317","3.319"
"372","Ireland","2029","905. Sep9","95","5","2.571","4.916","7.487"
"376","Israel","2029","905. Sep9","95","5","6.397","11.298","17.695"
"380","Italy","2029","905. Sep9","95","5","72.534","185.061","257.595"
"388","Jamaica","2029","905. Sep9","95","5","1.234","0.988","2.222"
"392","Japan","2029","905. Sep9","95","5","218.92","689.751","908.671"
"400","Jordan","2029","905. Sep9","95","5","0.43","0.906","1.336"
"398","Kazakhstan","2029","905. Sep9","95","5","1.195","5.051","6.246"
"404","Kenya","2029","905. Sep9","95","5","0.484","1.217","1.701"
"296","Kiribati","2029","905. Sep9","95","5","0.003","0.02","0.023"
"414","Kuwait","2029","905. Sep9","95","5","0.037","0.035","0.072"
"417","Kyrgyzstan","2029","905. Sep9","95","5","0.184","1.589","1.773"
"428","Latvia","2029","905. Sep9","95","5","1.596","6.644","8.24"
"422","Lebanon","2029","905. Sep9","95","5","1.188","3.297","4.485"
"426","Lesotho","2029","905. Sep9","95","5","0.025","0.188","0.213"
"430","Liberia","2029","905. Sep9","95","5","0.067","0.09","0.157"
"434","Libya","2029","905. Sep9","95","5","0.315","0.75","1.065"
"440","Lithuania","2029","905. Sep9","95","5","2.945","11.717","14.662"
"442","Luxembourg","2029","905. Sep9","95","5","0.408","0.935","1.343"
"450","Madagascar","2029","905. Sep9","95","5","1.138","1.561","2.699"
"454","Malawi","2029","905. Sep9","95","5","0.12","0.384","0.504"
"458","Malaysia","2029","905. Sep9","95","5","8.442","6.977","15.419"
"462","Maldives","2029","905. Sep9","95","5","0.103","0.115","0.218"
"466","Mali","2029","905. Sep9","95","5","0.15","0.205","0.355"
"470","Malta","2029","905. Sep9","95","5","0.316","0.892","1.208"
"474","Martinique","2029","905. Sep9","95","5","0.542","1.446","1.988"
"478","Mauritania","2029","905. Sep9","95","5","0.09","0.19","0.28"
"480","Mauritius","2029","905. Sep9","95","5","0.32","1.083","1.403"
"175","Mayotte","2029","905. Sep9","95","5","0.046","0.102","0.148"
"928","Melanesia","2029","905. Sep9","95","5","0.244","0.315","0.559"
"484","Mexico","2029","905. Sep9","95","5","44.711","72.617","117.328"
"954","Micronesia","2029","905. Sep9","95","5","0.042","0.196","0.238"
"496","Mongolia","2029","905. Sep9","95","5","0.141","0.484","0.625"
"499","Montenegro","2029","905. Sep9","95","5","0.17","0.375","0.545"
"504","Morocco","2029","905. Sep9","95","5","1.407","4.169","5.576"
"508","Mozambique","2029","905. Sep9","95","5","0.202","0.634","0.836"
"104","Myanmar","2029","905. Sep9","95","5","1.783","4.958","6.741"
"516","Namibia","2029","905. Sep9","95","5","0.029","0.103","0.132"
"524","Nepal","2029","905. Sep9","95","5","1.251","2.349","3.6"
"528","Netherlands","2029","905. Sep9","95","5","14.187","28.454","42.641"
"540","New Caledonia","2029","905. Sep9","95","5","0.033","0.112","0.145"
"554","New Zealand","2029","905. Sep9","95","5","3.408","6.037","9.445"
"558","Nicaragua","2029","905. Sep9","95","5","1.198","2.881","4.079"
"562","Niger","2029","905. Sep9","95","5","0.156","0.259","0.415"
"566","Nigeria","2029","905. Sep9","95","5","0.82","1.149","1.969"
"807","North Macedonia","2029","905. Sep9","95","5","0.3","0.564","0.864"
"578","Norway","2029","905. Sep9","95","5","3.493","8.119","11.612"
"1835","Oceania (excluding Australia and New Zealand)","2029","905. Sep9","95","5","0.38","0.726","1.106"
"512","Oman","2029","905. Sep9","95","5","0.388","0.937","1.325"
"586","Pakistan","2029","905. Sep9","95","5","13.332","8.579","21.911"
"591","Panama","2029","905. Sep9","95","5","3.038","4.596","7.634"
"598","Papua New Guinea","2029","905. Sep9","95","5","0.134","0.102","0.236"
"600","Paraguay","2029","905. Sep9","95","5","1.301","2.342","3.643"
"604","Peru","2029","905. Sep9","95","5","10.132","20.717","30.849"
"608","Philippines","2029","905. Sep9","95","5","6.35","26.497","32.847"
"616","Poland","2029","905. Sep9","95","5","28.734","79.329","108.063"
"957","Polynesia","2029","905. Sep9","95","5","0.094","0.215","0.309"
"620","Portugal","2029","905. Sep9","95","5","9.963","26.853","36.816"
"630","Puerto Rico","2029","905. Sep9","95","5","3.424","7.923","11.347"
"634","Qatar","2029","905. Sep9","95","5","0.149","0.18","0.329"
"410","Republic of Korea","2029","905. Sep9","95","5","22.324","82.168","104.492"
"498","Republic of Moldova","2029","905. Sep9","95","5","0.396","1.964","2.36"
"642","Romania","2029","905. Sep9","95","5","11.037","20.795","31.832"
"643","Russian Federation","2029","905. Sep9","95","5","31.659","166.589","198.248"
"646","Rwanda","2029","905. Sep9","95","5","0.27","0.589","0.859"
"638","R̩union","2029","905. Sep9","95","5","0.502","1.39","1.892"
"662","Saint Lucia","2029","905. Sep9","95","5","0.104","0.09","0.194"
"670","Saint Vincent and the Grenadines","2029","905. Sep9","95","5","0.047","0.053","0.1"
"882","Samoa","2029","905. Sep9","95","5","0.006","0.015","0.021"
"678","Sao Tome and Principe","2029","905. Sep9","95","5","0.004","0.015","0.019"
"682","Saudi Arabia","2029","905. Sep9","95","5","2.442","2.874","5.316"
"686","Senegal","2029","905. Sep9","95","5","0.183","0.388","0.571"
"688","Serbia","2029","905. Sep9","95","5","2.49","5.557","8.047"
"690","Seychelles","2029","905. Sep9","95","5","0.015","0.045","0.06"
"694","Sierra Leone","2029","905. Sep9","95","5","0.11","0.236","0.346"
"702","Singapore","2029","905. Sep9","95","5","2.891","6.716","9.607"
"703","Slovakia","2029","905. Sep9","95","5","1.818","4.378","6.196"
"705","Slovenia","2029","905. Sep9","95","5","1.418","4.365","5.783"
"90","Solomon Islands","2029","905. Sep9","95","5","0.043","0.066","0.109"
"706","Somalia","2029","905. Sep9","95","5","0.303","0.49","0.793"
"724","Spain","2029","905. Sep9","95","5","59.914","145.999","205.913"
"144","Sri Lanka","2029","905. Sep9","95","5","4.847","7.424","12.271"
"275","State of Palestine","2029","905. Sep9","95","5","0.129","0.308","0.437"
"729","Sudan","2029","905. Sep9","95","5","2.072","3.084","5.156"
"740","Suriname","2029","905. Sep9","95","5","0.085","0.211","0.296"
"752","Sweden","2029","905. Sep9","95","5","8.074","18.14","26.214"
"756","Switzerland","2029","905. Sep9","95","5","7.811","17.244","25.055"
"760","Syrian Arab Republic","2029","905. Sep9","95","5","1.194","2.514","3.708"
"762","Tajikistan","2029","905. Sep9","95","5","0.23","0.396","0.626"
"764","Thailand","2029","905. Sep9","95","5","38.373","81.72","120.093"
"626","Timor-Leste","2029","905. Sep9","95","5","0.038","0.077","0.115"
"768","Togo","2029","905. Sep9","95","5","0.05","0.084","0.134"
"776","Tonga","2029","905. Sep9","95","5","0.009","0.009","0.018"
"780","Trinidad and Tobago","2029","905. Sep9","95","5","0.34","0.674","1.014"
"788","Tunisia","2029","905. Sep9","95","5","2.315","4.706","7.021"
"792","Turkey","2029","905. Sep9","95","5","13.515","44.465","57.98"
"795","Turkmenistan","2029","905. Sep9","95","5","0.33","0.857","1.187"
"800","Uganda","2029","905. Sep9","95","5","0.193","0.612","0.805"
"804","Ukraine","2029","905. Sep9","95","5","7.114","31.033","38.147"
"784","United Arab Emirates","2029","905. Sep9","95","5","0.339","0.292","0.631"
"826","United Kingdom","2029","905. Sep9","95","5","62.979","119.838","182.817"
"834","United Republic of Tanzania","2029","905. Sep9","95","5","0.358","0.845","1.203"
"850","United States Virgin Islands","2029","905. Sep9","95","5","0.042","0.145","0.187"
"840","United States of America","2029","905. Sep9","95","5","270.503","546.113","816.616"
"858","Uruguay","2029","905. Sep9","95","5","1.968","10.408","12.376"
"860","Uzbekistan","2029","905. Sep9","95","5","1.576","3.915","5.491"
"548","Vanuatu","2029","905. Sep9","95","5","0.004","0.005","0.009"
"862","Venezuela (Bolivarian Republic of)","2029","905. Sep9","95","5","6.453","16.64","23.093"
"704","Viet Nam","2029","905. Sep9","95","5","38.955","104.934","143.889"
"887","Yemen","2029","905. Sep9","95","5","0.495","1.009","1.504"
"894","Zambia","2029","905. Sep9","95","5","0.086","0.354","0.44"
"716","Zimbabwe","2029","905. Sep9","95","5","0.118","0.521","0.639"
"4","Afghanistan","2020","100+","100","-1","0.011","0.028","0.039"
"8","Albania","2020","100+","100","-1","0.015","0.036","0.051"
"12","Algeria","2020","100+","100","-1","0.511","0.452","0.963"
"24","Angola","2020","100+","100","-1","0.011","0.027","0.038"
"32","Argentina","2020","100+","100","-1","0.695","3.423","4.118"
"51","Armenia","2020","100+","100","-1","0.04","0.176","0.216"
"36","Australia","2020","100+","100","-1","0.918","3.419","4.337"
"40","Austria","2020","100+","100","-1","0.206","0.949","1.155"
"31","Azerbaijan","2020","100+","100","-1","0.014","0.094","0.108"
"44","Bahamas","2020","100+","100","-1","0.004","0.004","0.008"
"50","Bangladesh","2020","100+","100","-1","1.921","3.82","5.741"
"52","Barbados","2020","100+","100","-1","0.093","0.111","0.204"
"112","Belarus","2020","100+","100","-1","0.025","0.364","0.389"
"56","Belgium","2020","100+","100","-1","0.299","1.586","1.885"
"84","Belize","2020","100+","100","-1","0.008","0.004","0.012"
"204","Benin","2020","100+","100","-1","0.012","0.033","0.045"
"64","Bhutan","2020","100+","100","-1","0.021","0.045","0.066"
"68","Bolivia (Plurinational State of)","2020","100+","100","-1","0.471","1.041","1.512"
"70","Bosnia and Herzegovina","2020","100+","100","-1","0.029","0.126","0.155"
"76","Brazil","2020","100+","100","-1","5.675","15.475","21.15"
"96","Brunei Darussalam","2020","100+","100","-1","0.004","0.001","0.005"
"100","Bulgaria","2020","100+","100","-1","0.071","0.108","0.179"
"116","Cambodia","2020","100+","100","-1","0.009","0.031","0.04"
"124","Canada","2020","100+","100","-1","1.474","7.072","8.546"
"148","Chad","2020","100+","100","-1","0.007","0.02","0.027"
"830","Channel Islands","2020","100+","100","-1","0.008","0.065","0.073"
"152","Chile","2020","100+","100","-1","0.779","2.952","3.731"
"156","China","2020","100+","100","-1","12.773","61.919","74.692"
"344","China, Hong Kong SAR","2020","100+","100","-1","0.561","3","3.561"
"446","China, Macao SAR","2020","100+","100","-1","0.011","0.067","0.078"
"158","China, Taiwan Province of China","2020","100+","100","-1","1.63","2.562","4.192"
"170","Colombia","2020","100+","100","-1","1.347","2.656","4.003"
"188","Costa Rica","2020","100+","100","-1","0.204","0.428","0.632"
"191","Croatia","2020","100+","100","-1","0.049","0.187","0.236"
"192","Cuba","2020","100+","100","-1","1.191","1.952","3.143"
"531","Cura̤ao","2020","100+","100","-1","0.011","0.035","0.046"
"196","Cyprus","2020","100+","100","-1","0.018","0.081","0.099"
"203","Czechia","2020","100+","100","-1","0.078","0.309","0.387"
"408","Dem. People's Republic of Korea","2020","100+","100","-1","0.019","0.248","0.267"
"180","Democratic Republic of the Congo","2020","100+","100","-1","0.039","0.14","0.179"
"208","Denmark","2020","100+","100","-1","0.217","1.109","1.326"
"214","Dominican Republic","2020","100+","100","-1","0.943","1.456","2.399"
"218","Ecuador","2020","100+","100","-1","0.377","2.132","2.509"
"818","Egypt","2020","100+","100","-1","0.179","0.788","0.967"
"222","El Salvador","2020","100+","100","-1","0.052","0.183","0.235"
"232","Eritrea","2020","100+","100","-1","0.007","0.021","0.028"
"233","Estonia","2020","100+","100","-1","0.017","0.121","0.138"
"231","Ethiopia","2020","100+","100","-1","0.181","0.263","0.444"
"246","Finland","2020","100+","100","-1","0.154","0.821","0.975"
"250","France","2020","100+","100","-1","2.993","16.45","19.443"
"268","Georgia","2020","100+","100","-1","0.017","0.105","0.122"
"276","Germany","2020","100+","100","-1","3.567","15.728","19.295"
"288","Ghana","2020","100+","100","-1","0.005","0.01","0.015"
"300","Greece","2020","100+","100","-1","1.098","1.583","2.681"
"312","Guadeloupe","2020","100+","100","-1","0.079","0.22","0.299"
"320","Guatemala","2020","100+","100","-1","0.145","0.319","0.464"
"328","Guyana","2020","100+","100","-1","0.056","0.074","0.13"
"332","Haiti","2020","100+","100","-1","0.09","0.239","0.329"
"340","Honduras","2020","100+","100","-1","0.151","0.34","0.491"
"348","Hungary","2020","100+","100","-1","0.138","0.48","0.618"
"352","Iceland","2020","100+","100","-1","0.011","0.04","0.051"
"356","India","2020","100+","100","-1","17.241","30.698","47.939"
"360","Indonesia","2020","100+","100","-1","0.374","1.189","1.563"
"364","Iran (Islamic Republic of)","2020","100+","100","-1","0.238","0.28","0.518"
"368","Iraq","2020","100+","100","-1","0.04","0.127","0.167"
"372","Ireland","2020","100+","100","-1","0.122","0.518","0.64"
"376","Israel","2020","100+","100","-1","0.457","0.791","1.248"
"380","Italy","2020","100+","100","-1","3.055","13.462","16.517"
"388","Jamaica","2020","100+","100","-1","0.144","0.07","0.214"
"392","Japan","2020","100+","100","-1","9.772","68.864","78.636"
"400","Jordan","2020","100+","100","-1","0.008","0.02","0.028"
"398","Kazakhstan","2020","100+","100","-1","0.017","0.207","0.224"
"428","Latvia","2020","100+","100","-1","0.079","0.48","0.559"
"422","Lebanon","2020","100+","100","-1","0.026","0.124","0.15"
"434","Libya","2020","100+","100","-1","0.008","0.025","0.033"
"440","Lithuania","2020","100+","100","-1","0.09","0.481","0.571"
"442","Luxembourg","2020","100+","100","-1","0.009","0.054","0.063"
"450","Madagascar","2020","100+","100","-1","0.064","0.064","0.128"
"458","Malaysia","2020","100+","100","-1","0.859","0.236","1.095"
"462","Maldives","2020","100+","100","-1","0.005","0.006","0.011"
"470","Malta","2020","100+","100","-1","0.015","0.063","0.078"
"474","Martinique","2020","100+","100","-1","0.041","0.194","0.235"
"480","Mauritius","2020","100+","100","-1","0.019","0.1","0.119"
"928","Melanesia","2020","100+","100","-1","0.006","0.012","0.018"
"484","Mexico","2020","100+","100","-1","4.724","8.238","12.962"
"496","Mongolia","2020","100+","100","-1","0.004","0.019","0.023"
"504","Morocco","2020","100+","100","-1","0.013","0.048","0.061"
"104","Myanmar","2020","100+","100","-1","0.046","0.173","0.219"
"524","Nepal","2020","100+","100","-1","0.024","0.074","0.098"
"528","Netherlands","2020","100+","100","-1","0.471","2.492","2.963"
"554","New Zealand","2020","100+","100","-1","0.166","0.526","0.692"
"558","Nicaragua","2020","100+","100","-1","0.105","0.309","0.414"
"566","Nigeria","2020","100+","100","-1","0.012","0.018","0.03"
"807","North Macedonia","2020","100+","100","-1","0.004","0.008","0.012"
"578","Norway","2020","100+","100","-1","0.2","0.88","1.08"
"1835","Oceania (excluding Australia and New Zealand)","2020","100+","100","-1","0.01","0.035","0.045"
"512","Oman","2020","100+","100","-1","0.021","0.194","0.215"
"586","Pakistan","2020","100+","100","-1","0.573","0.267","0.84"
"591","Panama","2020","100+","100","-1","0.468","0.637","1.105"
"600","Paraguay","2020","100+","100","-1","0.104","0.217","0.321"
"604","Peru","2020","100+","100","-1","0.395","1.091","1.486"
"608","Philippines","2020","100+","100","-1","0.219","1.578","1.797"
"616","Poland","2020","100+","100","-1","1.207","3.817","5.024"
"620","Portugal","2020","100+","100","-1","0.38","1.581","1.961"
"630","Puerto Rico","2020","100+","100","-1","0.432","1.228","1.66"
"634","Qatar","2020","100+","100","-1","0.03","0.059","0.089"
"410","Republic of Korea","2020","100+","100","-1","0.587","3.76","4.347"
"498","Republic of Moldova","2020","100+","100","-1","0.009","0.068","0.077"
"642","Romania","2020","100+","100","-1","0.487","0.675","1.162"
"643","Russian Federation","2020","100+","100","-1","0.787","8.62","9.407"
"638","R̩union","2020","100+","100","-1","0.017","0.112","0.129"
"662","Saint Lucia","2020","100+","100","-1","0.025","0.008","0.033"
"682","Saudi Arabia","2020","100+","100","-1","0.087","0.224","0.311"
"688","Serbia","2020","100+","100","-1","0.026","0.081","0.107"
"694","Sierra Leone","2020","100+","100","-1","0.005","0.012","0.017"
"702","Singapore","2020","100+","100","-1","0.153","0.598","0.751"
"703","Slovakia","2020","100+","100","-1","0.061","0.103","0.164"
"705","Slovenia","2020","100+","100","-1","0.032","0.159","0.191"
"706","Somalia","2020","100+","100","-1","0.014","0.025","0.039"
"724","Spain","2020","100+","100","-1","2.522","10.561","13.083"
"144","Sri Lanka","2020","100+","100","-1","0.383","0.192","0.575"
"729","Sudan","2020","100+","100","-1","0.11","0.172","0.282"
"740","Suriname","2020","100+","100","-1","0.005","0.018","0.023"
"752","Sweden","2020","100+","100","-1","0.438","1.832","2.27"
"756","Switzerland","2020","100+","100","-1","0.31","1.385","1.695"
"760","Syrian Arab Republic","2020","100+","100","-1","0.035","0.129","0.164"
"762","Tajikistan","2020","100+","100","-1","0.004","0.013","0.017"
"764","Thailand","2020","100+","100","-1","2.71","6.056","8.766"
"780","Trinidad and Tobago","2020","100+","100","-1","0.029","0.059","0.088"
"788","Tunisia","2020","100+","100","-1","0.061","0.189","0.25"
"792","Turkey","2020","100+","100","-1","0.134","1.143","1.277"
"795","Turkmenistan","2020","100+","100","-1","0.013","0.059","0.072"
"804","Ukraine","2020","100+","100","-1","0.253","1.666","1.919"
"784","United Arab Emirates","2020","100+","100","-1","0.009","0.022","0.031"
"826","United Kingdom","2020","100+","100","-1","3.016","12.818","15.834"
"840","United States of America","2020","100+","100","-1","20.792","76.312","97.104"
"858","Uruguay","2020","100+","100","-1","0.205","1.938","2.143"
"860","Uzbekistan","2020","100+","100","-1","0.094","0.385","0.479"
"862","Venezuela (Bolivarian Republic of)","2020","100+","100","-1","0.791","2.087","2.878"
"704","Viet Nam","2020","100+","100","-1","5.766","18.084","23.85"
"887","Yemen","2020","100+","100","-1","0.027","0.051","0.078"
"4","Afghanistan","2021","100+","100","-1","0.012","0.03","0.042"
"8","Albania","2021","100+","100","-1","0.016","0.038","0.054"
"12","Algeria","2021","100+","100","-1","0.556","0.481","1.037"
"24","Angola","2021","100+","100","-1","0.011","0.028","0.039"
"32","Argentina","2021","100+","100","-1","0.741","3.664","4.405"
"51","Armenia","2021","100+","100","-1","0.034","0.153","0.187"
"36","Australia","2021","100+","100","-1","1.025","3.696","4.721"
"40","Austria","2021","100+","100","-1","0.229","1.057","1.286"
"31","Azerbaijan","2021","100+","100","-1","0.015","0.095","0.11"
"44","Bahamas","2021","100+","100","-1","0.004","0.004","0.008"
"50","Bangladesh","2021","100+","100","-1","2.187","4.499","6.686"
"52","Barbados","2021","100+","100","-1","0.094","0.112","0.206"
"112","Belarus","2021","100+","100","-1","0.028","0.397","0.425"
"56","Belgium","2021","100+","100","-1","0.343","1.751","2.094"
"84","Belize","2021","100+","100","-1","0.008","0.004","0.012"
"204","Benin","2021","100+","100","-1","0.012","0.034","0.046"
"64","Bhutan","2021","100+","100","-1","0.023","0.05","0.073"
