Price,SpeedGHz,HDisk,RAM,Screen,Branded,Gaming,MultiCore
20490,66,420,8,15,yes,yes,yes
19990,66,527,8,14,yes,yes,yes
13490,33,270,4,14,no,no,no
23990,66,527,16,15,yes,no,yes
25930,50,528,8,14,yes,yes,yes
12990,33,340,4,14,yes,no,yes
17990,66,420,8,14,yes,no,yes
25990,66,527,16,15,yes,yes,yes
28450,33,1000,24,15,yes,no,yes
19990,66,420,8,14,yes,yes,yes
41880,100,728,8,17,no,no,no
14990,50,545,4,15,yes,no,yes
31430,33,1000,24,15,yes,yes,yes
33940,66,1000,24,15,yes,no,yes
11950,25,214,4,14,no,no,yes
20040,50,528,8,14,yes,no,yes
13950,50,214,4,14,no,no,yes
14950,33,214,4,14,no,no,yes
15990,66,340,8,15,no,no,yes
15490,33,210,4,15,yes,yes,yes
19450,50,528,8,14,yes,no,yes
20400,33,528,8,15,yes,no,yes
31040,66,1000,24,15,yes,no,yes
20900,66,528,8,14,yes,no,yes
31930,66,1000,24,15,yes,yes,yes
20540,66,528,8,14,yes,no,yes
24450,66,528,8,14,yes,no,yes
17040,50,214,4,14,no,no,yes
28900,66,720,16,17,yes,no,yes
21990,66,730,8,15,yes,no,yes
29950,50,1000,24,15,yes,no,yes
19990,66,720,8,15,yes,no,yes
17950,33,528,8,14,yes,no,yes
32400,33,1000,24,17,yes,no,yes
13950,25,340,8,14,no,no,yes
19450,50,528,8,14,yes,no,yes
17040,33,214,4,14,no,no,yes
14450,66,214,4,14,no,no,yes
21950,66,420,8,15,yes,yes,yes
22440,66,528,8,14,yes,no,yes
34400,66,1000,24,17,yes,no,yes
20400,33,528,8,14,yes,no,yes
19990,66,420,8,14,yes,yes,yes
25900,66,720,16,15,yes,no,yes
19490,66,420,8,15,yes,no,yes
18990,66,420,8,14,yes,yes,yes
15990,33,540,4,14,yes,no,yes
22900,66,1000,8,14,yes,no,yes
26940,33,720,16,15,yes,no,yes
11990,33,428,4,15,no,no,yes
30450,66,1000,24,15,yes,no,yes
12990,33,428,4,15,no,no,yes
27440,66,720,16,15,yes,no,yes
15290,33,420,4,14,no,no,no
17990,66,545,8,15,yes,no,yes
23080,66,730,8,15,yes,yes,yes
26430,66,528,8,14,yes,yes,yes
16450,33,214,4,14,no,no,yes
14990,33,340,4,15,yes,yes,yes
18540,33,528,8,14,yes,no,yes
14080,33,340,4,14,yes,yes,yes
28400,50,720,16,17,yes,no,yes
29950,33,1000,24,15,yes,no,yes
17440,33,214,4,14,no,no,yes
17990,66,212,8,14,yes,no,yes
17400,33,214,4,15,no,no,yes
22490,66,270,8,14,no,no,no
12990,33,210,4,14,no,no,yes
17900,66,214,4,15,no,no,yes
11990,33,210,4,14,no,no,yes
16450,50,214,4,14,no,no,yes
25930,33,528,8,14,yes,yes,yes
14990,33,428,4,14,yes,yes,yes
17400,50,214,4,14,no,no,yes
24950,66,810,16,15,yes,yes,yes
19950,66,528,8,14,yes,no,yes
25440,33,720,16,15,yes,no,yes
18990,66,527,8,14,yes,no,yes
19990,66,545,8,15,yes,yes,yes
18900,33,528,8,15,yes,no,yes
20400,50,528,8,14,yes,no,yes
17080,66,540,4,14,yes,yes,yes
14990,33,210,4,14,yes,yes,yes
30940,33,1000,24,15,yes,no,yes
20440,33,528,8,14,yes,no,yes
17900,66,214,4,14,no,no,yes
21450,66,420,8,15,yes,yes,yes
18940,50,214,4,14,no,no,yes
30540,50,1000,24,15,yes,no,yes
30540,33,1000,24,15,yes,no,yes
28990,66,1000,16,15,yes,no,yes
19950,66,528,8,14,yes,no,yes
30900,50,1000,24,15,yes,no,yes
23540,33,720,16,15,yes,no,yes
18940,33,214,4,14,no,no,yes
21940,33,528,8,14,yes,no,yes
23900,33,720,16,15,yes,no,yes
13490,33,210,4,15,no,no,yes
13990,33,210,4,14,yes,yes,yes
25040,33,720,16,15,yes,no,yes
16450,66,340,8,14,no,no,yes
23900,50,1000,24,17,yes,no,yes
25340,66,730,8,17,yes,no,yes
31400,66,1000,24,15,yes,no,yes
20900,33,1000,8,14,yes,no,yes
24430,33,720,16,15,yes,yes,yes
25400,50,720,16,15,yes,no,yes
17540,66,214,4,14,no,no,yes
28180,33,270,4,17,no,no,no
25400,33,720,16,15,yes,no,yes
20900,66,528,8,15,yes,no,yes
29400,33,1000,24,15,yes,no,yes
23040,33,720,16,15,yes,no,yes
24400,33,720,16,15,yes,no,yes
17690,66,540,8,14,no,no,yes
24940,33,720,16,15,yes,no,yes
30430,66,1000,24,15,yes,yes,yes
11950,33,214,4,14,no,no,yes
15450,33,214,4,14,no,no,yes
18400,33,528,8,15,yes,no,yes
19400,33,528,8,14,yes,no,yes
12990,33,428,4,15,no,no,yes
17090,50,540,8,15,no,no,yes
23400,33,720,16,15,yes,no,yes
22450,33,720,16,15,yes,no,yes
12990,33,340,4,14,yes,no,yes
18680,66,425,8,14,yes,yes,yes
30940,33,1000,24,15,yes,no,yes
18590,66,540,8,15,no,no,yes
12990,33,212,4,14,no,no,yes
23990,66,730,16,15,yes,no,yes
19990,66,720,8,15,yes,no,yes
16690,66,425,8,14,no,no,yes
19990,66,545,8,15,yes,yes,yes
25980,66,730,16,15,yes,yes,yes
16900,66,214,4,15,no,no,yes
19900,66,528,8,14,yes,no,yes
20930,33,528,8,14,yes,yes,yes
19400,33,528,8,15,yes,no,yes
19990,66,730,8,15,yes,no,yes
23340,66,730,8,17,yes,no,yes
25430,66,720,16,15,yes,yes,yes
27900,66,720,16,17,yes,no,yes
18180,66,425,8,14,yes,no,yes
15990,66,340,8,15,no,no,yes
32400,50,1000,24,17,yes,no,yes
20040,33,528,8,14,yes,no,yes
21400,33,1000,8,14,yes,no,yes
17390,33,212,4,17,no,no,yes
18400,33,528,8,14,yes,no,yes
11990,33,210,4,14,no,no,yes
20940,33,528,8,14,yes,no,yes
15480,33,424,4,14,yes,no,yes
15040,33,214,4,14,no,no,yes
31490,100,728,8,14,no,no,no
18390,33,424,4,17,no,no,yes
29400,50,1000,24,15,yes,no,yes
18450,50,528,8,14,yes,no,yes
18990,66,420,8,14,yes,yes,yes
14450,33,214,4,14,no,no,yes
21080,50,1000,8,15,yes,yes,yes
15400,33,214,4,14,no,no,yes
26440,66,720,16,15,yes,no,yes
14990,50,545,4,15,yes,no,yes
19990,100,420,8,14,yes,no,yes
18450,33,528,8,14,yes,no,yes
29940,33,1000,24,15,yes,no,yes
13890,33,212,4,15,no,no,yes
17990,66,545,8,15,yes,no,yes
21180,66,730,8,15,yes,yes,yes
16400,33,214,4,14,no,no,yes
19730,33,528,8,14,yes,yes,yes
13990,33,210,4,14,yes,yes,yes
18950,66,528,8,14,yes,no,yes
14990,33,340,4,14,yes,yes,yes
17590,66,425,8,15,no,no,yes
17450,33,528,8,14,yes,no,yes
17880,66,425,4,14,yes,yes,yes
21900,66,1000,8,14,yes,no,yes
20580,50,1000,8,15,yes,no,yes
24090,66,1000,8,17,no,no,yes
17580,50,425,8,15,yes,no,yes
19180,66,540,8,14,yes,no,yes
13450,66,214,4,14,no,no,yes
27400,50,720,16,17,yes,no,yes
21430,66,528,8,14,yes,yes,yes
32400,33,1000,24,17,yes,no,yes
19680,66,540,8,14,yes,yes,yes
15950,66,214,4,14,no,no,yes
24930,50,720,16,15,yes,yes,yes
23950,66,720,16,15,yes,no,yes
16940,33,214,4,14,no,no,yes
20590,66,1000,8,15,no,no,yes
23450,33,720,16,15,yes,no,yes
25390,100,270,4,14,no,no,no
32900,66,1000,24,17,yes,no,yes
17790,50,270,4,14,no,no,no
15890,66,425,4,14,no,no,yes
18480,66,270,4,14,no,no,no
20930,50,528,8,14,yes,yes,yes
16900,66,214,4,14,no,no,yes
18580,50,540,8,15,yes,no,yes
28950,66,1000,24,15,yes,no,yes
21400,50,1000,8,14,yes,no,yes
16400,33,214,4,15,no,no,yes
19290,66,212,4,17,no,no,yes
19040,33,528,8,14,yes,no,yes
18440,66,214,4,14,no,no,yes
18950,66,528,8,14,yes,no,yes
18190,33,270,4,14,no,no,no
16380,66,212,4,14,yes,no,yes
21990,66,528,8,15,yes,yes,yes
16400,50,214,4,14,no,no,yes
23930,33,720,16,15,yes,yes,yes
13950,33,340,8,14,no,no,yes
20540,66,528,8,14,yes,no,yes
31440,66,1000,24,15,yes,no,yes
25940,50,720,16,15,yes,no,yes
22490,66,270,8,14,no,no,no
16790,66,425,4,15,no,no,yes
23450,66,528,8,15,yes,no,yes
13490,33,270,4,14,no,no,no
11990,33,428,4,15,no,no,yes
20400,33,1000,8,14,yes,no,yes
28040,33,1000,24,15,yes,no,yes
15450,50,214,4,14,no,no,yes
15790,66,212,4,15,no,no,yes
16090,50,425,8,15,no,no,yes
28930,33,1000,24,15,yes,yes,yes
12950,50,214,4,14,no,no,yes
20090,66,270,4,14,no,no,no
28450,50,1000,24,15,yes,no,yes
14950,33,340,8,14,no,no,yes
28400,33,1000,24,15,yes,no,yes
19400,50,528,8,14,yes,no,yes
14180,33,340,4,14,yes,yes,yes
17940,33,214,4,14,no,no,yes
14990,33,428,4,14,yes,yes,yes
29540,66,1000,24,15,yes,no,yes
19090,50,1000,8,15,no,no,yes
29040,33,1000,24,15,yes,no,yes
22090,66,540,8,17,no,no,yes
25940,33,720,16,15,yes,no,yes
19080,50,540,8,15,yes,yes,yes
21980,100,420,8,14,yes,yes,yes
20040,50,528,8,14,yes,no,yes
28980,100,730,16,15,yes,yes,yes
31400,33,1000,24,17,yes,no,yes
16990,66,420,8,14,yes,no,yes
16400,50,214,4,15,no,no,yes
14980,33,212,4,14,yes,yes,yes
18980,66,420,8,14,yes,yes,yes
20290,66,425,4,17,no,no,yes
21680,66,1000,8,14,yes,yes,yes
21180,66,1000,8,14,yes,no,yes
21940,50,528,8,14,yes,no,yes
14950,50,340,8,14,no,no,yes
17380,66,425,4,14,yes,no,yes
26400,33,720,16,17,yes,no,yes
14480,33,212,4,14,yes,no,yes
14890,33,424,4,15,no,no,yes
24040,50,720,16,15,yes,no,yes
15400,33,214,4,15,no,no,yes
30940,50,1000,24,15,yes,no,yes
17940,50,214,4,14,no,no,yes
24080,100,270,4,14,no,no,no
24540,66,720,16,15,yes,no,yes
19690,66,1000,8,14,no,no,yes
29040,50,1000,24,15,yes,no,yes
15450,66,340,8,14,no,no,yes
17180,66,340,4,14,yes,yes,yes
16040,33,214,4,14,no,no,yes
29930,33,1000,24,15,yes,yes,yes
21940,33,528,8,14,yes,no,yes
23450,50,720,16,15,yes,no,yes
26990,100,730,16,15,yes,no,yes
19400,50,528,8,15,yes,no,yes
24400,50,720,16,15,yes,no,yes
16040,50,214,4,14,no,no,yes
18080,50,425,8,15,yes,yes,yes
15740,50,270,4,14,no,no,no
29900,66,1000,24,15,yes,no,yes
15990,66,340,4,14,yes,no,yes
15980,33,424,4,14,yes,yes,yes
24930,33,720,16,15,yes,yes,yes
16540,66,214,4,14,no,no,yes
27950,100,528,16,14,yes,no,yes
13990,33,424,4,14,no,no,yes
12950,33,214,4,14,no,no,yes
22440,66,528,8,14,yes,no,yes
24040,33,720,16,15,yes,no,yes
29930,50,1000,24,15,yes,yes,yes
14890,66,212,4,14,no,no,yes
16880,66,212,4,14,yes,yes,yes
11990,33,340,4,14,no,no,yes
28450,33,1000,24,15,yes,no,yes
27450,33,1000,24,15,yes,no,yes
19900,66,528,8,15,yes,no,yes
21090,66,425,8,17,no,no,yes
27400,33,720,16,17,yes,no,yes
18990,66,730,8,14,yes,yes,yes
24900,66,720,16,15,yes,no,yes
15900,33,214,4,14,no,no,yes
11950,33,214,4,14,no,no,yes
19890,66,540,8,15,no,no,yes
24040,66,720,16,15,yes,no,yes
31400,66,1000,24,15,yes,yes,yes
18540,33,528,8,14,yes,no,yes
14900,33,214,4,14,no,no,yes
18900,50,528,8,14,yes,no,yes
18580,66,545,4,17,yes,no,yes
18900,33,528,8,14,yes,no,yes
19400,66,528,8,14,yes,no,yes
29440,33,1000,24,15,yes,no,yes
24230,50,720,16,15,yes,yes,yes
13990,66,428,4,14,no,no,yes
23540,50,720,16,15,yes,no,yes
18540,50,528,8,14,yes,no,yes
22950,50,720,16,15,yes,no,yes
22480,66,1000,8,14,yes,no,yes
17990,66,425,8,14,no,no,yes
28040,66,1000,24,15,yes,no,yes
15450,66,214,4,14,no,no,yes
16440,33,214,4,14,no,no,yes
17440,33,214,4,14,no,no,yes
25900,33,720,16,17,yes,no,yes
14540,33,214,4,14,no,no,yes
17790,33,424,4,17,no,no,yes
20400,50,1000,8,14,yes,no,yes
27400,66,720,16,17,yes,no,yes
23350,33,212,8,17,yes,yes,yes
20580,66,545,8,17,yes,no,yes
15680,33,428,4,15,yes,yes,yes
23450,66,720,16,15,yes,no,yes
18990,66,730,8,15,yes,no,yes
17940,66,214,4,14,no,no,yes
27450,66,1000,24,15,yes,no,yes
14990,33,428,4,14,yes,yes,yes
22540,33,720,16,15,yes,no,yes
20950,66,528,8,15,yes,no,yes
18230,33,528,8,14,yes,yes,yes
23390,66,540,8,17,no,no,yes
18890,66,425,8,15,no,no,yes
29440,50,1000,24,15,yes,no,yes
19990,66,730,8,15,yes,no,yes
13450,66,214,4,14,no,no,yes
18900,50,528,8,15,yes,no,yes
27540,50,1000,24,15,yes,no,yes
26990,100,730,16,15,yes,no,yes
20980,66,540,8,14,yes,yes,yes
21950,33,720,16,15,yes,no,yes
15990,66,340,8,15,no,no,yes
22580,66,730,8,17,yes,yes,yes
22950,33,720,16,15,yes,no,yes
19990,100,420,8,14,yes,no,yes
23230,33,720,16,15,yes,yes,yes
17540,33,528,8,14,yes,no,yes
23900,33,720,16,15,yes,no,yes
19230,50,528,8,14,yes,yes,yes
12950,33,214,4,14,no,no,yes
19730,66,528,8,14,yes,yes,yes
13680,50,428,4,15,no,no,yes
27900,33,1000,24,15,yes,no,yes
23900,50,720,16,15,yes,no,yes
13390,33,424,4,14,no,no,yes
14950,33,214,4,14,no,no,yes
20440,33,528,8,14,yes,no,yes
18900,33,528,8,15,yes,no,yes
18990,66,540,8,14,no,no,yes
19440,33,528,8,14,yes,no,yes
16400,66,214,4,14,no,no,yes
19890,66,425,8,15,yes,yes,yes
28400,66,1000,24,15,yes,no,yes
20940,66,528,8,14,yes,no,yes
14900,33,214,4,15,no,no,yes
11990,33,210,4,14,no,no,yes
17950,33,528,8,14,yes,no,yes
26900,33,720,16,17,yes,no,yes
22590,66,730,8,17,yes,yes,yes
18280,33,428,4,17,yes,yes,yes
29940,66,1000,24,15,yes,no,yes
20990,66,1000,8,14,no,no,yes
23990,66,730,16,15,yes,no,yes
16280,50,428,4,17,no,no,yes
16040,66,214,4,14,no,no,yes
16400,66,214,4,15,no,no,yes
13980,50,340,4,14,yes,yes,yes
24400,66,720,16,15,yes,no,yes
15900,50,214,4,14,no,no,yes
18450,66,528,8,14,yes,no,yes
22580,66,730,8,17,yes,no,yes
19850,33,212,8,15,yes,yes,yes
23540,33,720,16,15,yes,no,yes
19980,66,425,8,14,yes,yes,yes
21990,66,540,8,15,yes,yes,yes
17950,50,528,8,14,yes,no,yes
16980,66,540,8,14,yes,yes,yes
25440,33,720,16,15,yes,no,yes
20400,33,1000,8,14,yes,no,yes
14380,33,212,4,14,yes,yes,yes
22490,66,270,8,14,no,no,no
14950,66,528,8,14,no,no,yes
15900,33,214,4,15,no,no,yes
19990,66,730,8,15,yes,yes,yes
13880,33,212,4,14,yes,no,yes
26900,50,720,16,17,yes,no,yes
27540,33,1000,24,15,yes,no,yes
26950,33,1000,24,15,yes,no,yes
21890,66,1000,8,15,no,no,yes
26900,33,1000,24,15,yes,no,yes
23390,66,425,8,17,yes,yes,yes
12390,33,212,4,14,no,no,yes
17580,50,545,4,17,yes,no,yes
18990,66,730,8,14,yes,yes,yes
22900,33,720,16,15,yes,no,yes
17990,66,545,8,15,yes,no,yes
25940,66,720,16,15,yes,no,yes
19480,66,425,8,14,yes,no,yes
14680,66,428,4,15,no,no,yes
12990,50,428,4,14,no,no,yes
26950,50,1000,24,15,yes,no,yes
16790,33,212,4,17,no,no,yes
11990,33,340,4,14,no,no,yes
17900,33,528,8,15,yes,no,yes
28440,33,1000,24,15,yes,no,yes
17890,33,212,8,15,yes,yes,yes
16990,66,420,8,14,yes,no,yes
21590,66,730,8,17,yes,no,yes
12990,50,340,4,14,yes,no,yes
22390,66,425,8,17,no,no,yes
22980,66,1000,8,14,yes,yes,yes
17440,50,214,4,14,no,no,yes
14990,50,545,4,15,yes,no,yes
24730,66,720,16,15,yes,yes,yes
13950,66,528,8,14,no,no,yes
26540,33,1000,24,15,yes,no,yes
15990,66,540,8,14,yes,no,yes
27900,50,1000,24,15,yes,no,yes
24230,33,720,16,15,yes,yes,yes
13950,33,214,4,14,no,no,yes
18950,33,212,8,14,yes,yes,yes
13990,33,210,4,14,yes,yes,yes
14290,33,424,4,15,no,no,yes
19230,33,528,8,14,yes,yes,yes
14880,33,424,4,14,yes,no,yes
19040,66,528,8,14,yes,no,yes
14950,50,214,4,14,no,no,yes
15280,33,428,4,17,no,no,yes
15450,66,528,8,14,no,no,yes
12950,50,214,4,14,no,no,yes
25950,33,1000,24,15,yes,no,yes
20900,66,1000,8,14,yes,no,yes
15900,50,214,4,15,no,no,yes
17990,66,420,8,14,yes,yes,yes
25390,66,1000,8,17,no,no,yes
13290,33,212,4,15,no,no,yes
18990,66,425,8,14,yes,yes,yes
19400,66,528,8,15,yes,no,yes
15380,33,424,4,14,yes,yes,yes
20480,66,540,8,14,yes,no,yes
20440,50,528,8,14,yes,no,yes
28400,100,528,16,15,yes,no,yes
14990,50,340,4,15,yes,yes,yes
16990,33,212,8,14,yes,yes,yes
17900,33,528,8,14,yes,no,yes
25980,66,730,16,15,yes,yes,yes
18980,66,420,8,14,yes,yes,yes
21390,33,212,8,17,yes,yes,yes
15990,66,545,4,15,yes,no,yes
12680,33,428,4,15,no,no,yes
28980,100,730,16,15,yes,yes,yes
25440,50,720,16,15,yes,no,yes
15540,50,214,4,14,no,no,yes
22950,66,528,8,15,yes,no,yes
24440,33,720,16,15,yes,no,yes
29900,33,1000,24,15,yes,yes,yes
30900,33,1000,24,15,yes,yes,yes
17280,66,428,4,17,no,no,yes
16950,33,528,8,14,yes,no,yes
19980,66,730,8,15,yes,yes,yes
15540,33,214,4,14,no,no,yes
19400,33,1000,8,14,yes,no,yes
11990,33,428,4,14,no,no,yes
21980,100,420,8,14,yes,yes,yes
22900,33,720,16,15,yes,no,yes
17180,66,428,4,17,no,no,yes
15680,50,428,4,15,yes,yes,yes
25950,33,1000,24,15,yes,no,yes
18990,66,730,8,15,yes,no,yes
16050,66,540,8,15,no,no,yes
24440,33,720,16,15,yes,no,yes
16400,66,214,4,15,no,no,yes
14900,33,214,4,15,no,no,yes
21950,33,720,16,15,yes,no,yes
22480,66,730,8,17,yes,no,yes
11990,33,210,4,14,no,no,yes
14950,33,214,4,14,no,no,yes
12990,50,340,4,14,yes,no,yes
13980,50,340,4,14,yes,yes,yes
16990,33,212,8,14,yes,yes,yes
15990,66,545,4,15,yes,no,yes
19230,33,528,8,14,yes,yes,yes
16800,66,540,8,15,yes,no,yes
18480,66,545,4,17,yes,no,yes
23450,66,720,16,15,yes,no,yes
12950,33,214,4,14,no,no,yes
17990,66,420,8,14,yes,yes,yes
24230,33,720,16,15,yes,yes,yes
31400,66,1000,24,15,yes,yes,yes
25900,33,720,16,17,yes,no,yes
27400,66,720,16,17,yes,no,yes
19730,66,528,8,14,yes,yes,yes
19400,66,528,8,14,yes,no,yes
22950,33,720,16,15,yes,no,yes
19990,66,730,8,15,yes,no,yes
19890,33,212,8,15,yes,yes,yes
18980,66,420,8,14,yes,yes,yes
26990,100,730,16,15,yes,no,yes
23900,33,720,16,15,yes,no,yes
13990,33,210,4,14,yes,yes,yes
16180,50,428,4,17,no,no,yes
24730,66,720,16,15,yes,yes,yes
29900,33,1000,24,15,yes,yes,yes
15450,66,528,8,14,no,no,yes
16440,33,214,4,14,no,no,yes
14950,33,528,8,14,no,no,yes
23280,100,270,4,14,no,no,no
18850,66,730,8,15,yes,yes,yes
17900,33,528,8,15,yes,no,yes
19890,66,425,8,15,yes,yes,yes
15180,33,428,4,17,no,no,yes
16990,66,420,8,14,yes,no,yes
20900,66,1000,8,14,yes,no,yes
14900,33,214,4,14,no,no,yes
16590,66,425,8,14,yes,no,yes
18450,66,528,8,14,yes,no,yes
18540,33,528,8,14,yes,no,yes
24400,66,720,16,15,yes,no,yes
18650,66,540,8,17,no,no,yes
12950,50,214,4,14,no,no,yes
26900,33,1000,24,15,yes,no,yes
15900,33,214,4,14,no,no,yes
15990,66,540,8,15,no,no,yes
18990,66,425,8,14,yes,yes,yes
21480,66,730,8,17,yes,yes,yes
15900,33,214,4,15,no,no,yes
15780,50,270,4,14,no,no,no
13990,66,428,4,14,no,no,yes
18280,66,270,4,14,no,no,no
14680,66,428,4,15,no,no,yes
23230,33,720,16,15,yes,yes,yes
21590,66,730,8,17,yes,no,yes
18990,33,212,8,14,yes,yes,yes
11990,33,340,4,14,no,no,yes
20750,66,1080,8,15,yes,yes,yes
17950,66,540,8,15,yes,no,yes
22540,33,720,16,15,yes,no,yes
29440,33,1000,24,15,yes,no,yes
18180,50,428,4,17,yes,yes,yes
15990,66,540,8,14,yes,no,yes
28980,100,730,16,15,yes,yes,yes
17890,33,212,8,15,yes,yes,yes
25980,66,730,16,15,yes,yes,yes
26900,33,720,16,17,yes,no,yes
17480,50,545,4,17,yes,no,yes
22590,66,730,8,17,yes,yes,yes
25440,33,720,16,15,yes,no,yes
24040,66,720,16,15,yes,no,yes
22150,66,730,16,15,yes,yes,yes
16400,66,214,4,14,no,no,yes
19040,66,528,8,14,yes,no,yes
19990,100,420,8,14,yes,no,yes
23540,33,720,16,15,yes,no,yes
28040,66,1000,24,15,yes,no,yes
17900,33,528,8,14,yes,no,yes
28440,33,1000,24,15,yes,no,yes
20990,66,425,8,17,yes,no,yes
16980,66,540,8,14,yes,yes,yes
11950,33,214,4,14,no,no,yes
25290,66,364,8,14,no,no,no
28400,66,1000,24,15,yes,no,yes
22950,66,528,8,15,yes,no,yes
13950,33,528,8,14,no,no,yes
17990,66,545,8,15,yes,no,yes
14990,50,428,4,14,yes,yes,yes
27900,33,1000,24,15,yes,no,yes
18990,66,730,8,15,yes,yes,yes
27540,33,1000,24,15,yes,no,yes
29940,66,1000,24,15,yes,no,yes
16950,33,528,8,14,yes,no,yes
30900,33,1000,24,15,yes,yes,yes
23990,66,730,16,15,yes,no,yes
27450,66,1000,24,15,yes,no,yes
14950,50,528,8,14,no,no,yes
25940,66,720,16,15,yes,no,yes
26950,33,1000,24,15,yes,no,yes
19980,66,730,8,15,yes,yes,yes
18900,33,528,8,14,yes,no,yes
13450,66,214,4,14,no,no,yes
12990,50,428,4,14,no,no,yes
30290,100,364,8,14,no,no,no
22490,66,270,8,14,no,no,no
19400,66,528,8,15,yes,no,yes
14990,50,545,4,15,yes,no,yes
21390,33,212,8,17,yes,yes,yes
23390,66,425,8,17,yes,yes,yes
20480,66,545,8,17,yes,no,yes
18230,33,528,8,14,yes,yes,yes
20190,66,1000,8,15,yes,no,yes
18990,66,540,8,15,yes,yes,yes
19500,66,730,8,15,yes,yes,yes
19290,66,1000,8,14,yes,no,yes
21980,100,420,8,14,yes,yes,yes
19440,33,528,8,14,yes,no,yes
18550,66,730,8,15,yes,no,yes
12680,33,428,4,15,no,no,yes
20940,66,528,8,14,yes,no,yes
17540,33,528,8,14,yes,no,yes
26540,33,1000,24,15,yes,no,yes
14990,50,340,4,14,yes,yes,yes
19400,33,1000,8,14,yes,no,yes
23690,66,1000,8,17,yes,no,yes
18900,33,528,8,15,yes,no,yes
17940,66,214,4,14,no,no,yes
18990,66,730,8,14,yes,yes,yes
15450,66,214,4,14,no,no,yes
15540,33,214,4,14,no,no,yes
13950,33,214,4,14,no,no,yes
23390,33,212,8,17,yes,yes,yes
17950,33,528,8,14,yes,no,yes
11990,33,428,4,14,no,no,yes
14540,33,214,4,14,no,no,yes
15450,66,540,8,15,no,no,yes
22790,50,364,8,14,no,no,no
25950,66,528,8,15,yes,no,yes
17950,66,540,8,15,yes,yes,yes
20400,33,1000,8,14,yes,no,yes
17490,66,425,8,15,yes,no,yes
16040,66,214,4,14,no,no,yes
13680,50,428,4,15,no,no,yes
20440,33,528,8,14,yes,no,yes
17440,33,214,4,14,no,no,yes
22380,100,545,8,17,yes,no,yes
16980,66,540,8,14,yes,yes,yes
18900,100,340,4,14,no,no,yes
24950,66,364,8,14,no,no,no
26990,100,730,16,15,yes,no,yes
17480,50,428,4,17,yes,yes,yes
19350,66,1000,8,14,yes,no,yes
23040,66,720,16,15,yes,no,yes
14540,50,340,4,14,no,no,yes
23380,100,850,8,17,yes,no,yes
17990,75,545,8,15,yes,no,yes
23730,66,720,16,15,yes,yes,yes
19290,66,1000,8,14,yes,no,yes
23990,66,730,16,15,yes,no,yes
18990,100,545,8,15,yes,no,yes
27230,100,720,16,15,yes,yes,yes
17450,66,528,8,14,yes,no,yes
19980,66,730,8,15,yes,yes,yes
19940,100,340,4,14,no,no,yes
23400,66,720,16,15,yes,no,yes
27940,100,720,16,15,yes,no,yes
21900,100,528,8,14,yes,no,yes
29400,50,1000,24,17,yes,no,yes
18400,66,528,8,14,yes,no,yes
15400,66,340,4,15,no,no,yes
22850,100,1000,8,14,yes,no,yes
21900,100,528,8,15,yes,no,yes
12990,66,428,4,14,no,no,yes
29900,66,1000,24,17,yes,no,yes
19440,50,528,8,14,yes,no,yes
14900,50,340,4,14,no,no,yes
20950,100,528,8,14,yes,no,yes
21480,100,545,8,17,yes,no,yes
24940,66,720,16,15,yes,no,yes
22540,50,720,16,15,yes,no,yes
20880,66,545,8,17,yes,no,yes
25630,100,270,4,14,no,no,no
31230,100,1000,24,15,yes,yes,yes
25400,50,720,16,17,yes,no,yes
18540,100,340,4,14,no,no,yes
22480,100,850,8,17,yes,no,yes
15040,66,340,4,14,no,no,yes
23640,33,212,8,17,yes,yes,yes
19890,33,212,8,15,yes,yes,yes
18990,66,730,8,14,yes,yes,yes
18850,50,1000,8,14,yes,no,yes
18230,50,528,8,14,yes,yes,yes
29950,100,364,8,14,no,no,no
23940,66,1000,8,17,yes,no,yes
17890,50,212,8,15,yes,yes,yes
16940,66,340,4,14,no,no,yes
23380,100,545,8,17,yes,yes,yes
22730,50,1000,24,15,yes,yes,yes
27730,66,1000,24,15,yes,yes,yes
17900,50,528,8,14,yes,no,yes
22900,50,720,16,15,yes,no,yes
24440,50,720,16,15,yes,no,yes
19940,66,528,8,14,yes,no,yes
18040,66,528,8,14,yes,no,yes
22450,50,364,8,14,no,no,no
21380,75,545,8,17,yes,no,yes
14450,66,340,4,14,no,no,yes
26900,100,720,16,15,yes,no,yes
18380,50,428,4,17,yes,yes,yes
18130,50,270,4,14,no,no,no
21640,50,212,8,17,yes,yes,yes
13950,50,340,4,14,no,no,yes
12450,66,340,4,14,no,no,yes
23640,66,425,8,17,yes,yes,yes
19990,100,850,8,15,yes,no,yes
20630,66,270,4,14,no,no,no
28940,66,1000,24,15,yes,no,yes
20190,66,1000,8,15,yes,no,yes
13990,33,210,4,14,yes,yes,yes
13680,66,428,4,15,no,no,yes
21480,75,545,8,17,yes,yes,yes
21950,66,528,8,15,yes,no,yes
22380,75,545,8,17,yes,yes,yes
26540,100,720,16,15,yes,no,yes
22940,100,528,8,14,yes,no,yes
12680,50,428,4,15,no,no,yes
11990,33,340,4,14,no,no,yes
27040,66,1000,24,15,yes,no,yes
19980,66,545,8,17,yes,no,yes
20480,75,545,8,17,yes,no,yes
18990,75,545,8,15,yes,yes,yes
19990,100,420,8,14,yes,no,yes
22590,66,730,8,17,yes,yes,yes
21950,50,720,16,15,yes,no,yes
14990,50,545,4,15,yes,no,yes
