ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Grade,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,zipcode,Lat,Long,Sqft_living15,Sqft_lot15
19949,20140915T000000,384000,5,2.75,3220,8160,2,0,0,3,9,3220,0,1999,0,98001,47.3154,-122.254,2876,11521
19950,20140707T000000,328000,3,2,2250,7904,1.5,0,0,3,8,2250,0,1998,0,98001,47.3165,-122.252,2460,8622
19951,20141028T000000,480000,4,2.5,3230,16171,2,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.253,2640,8517
19952,20140512T000000,647000,4,2.5,3040,6887,2,0,0,3,8,3040,0,1999,0,98074,47.6073,-122.015,2790,7196
19953,20140506T000000,685000,4,2.5,3030,7864,2,0,0,3,9,3030,0,1999,0,98074,47.6075,-122.017,2790,7034
19954,20140811T000000,603000,4,2.5,2670,5895,2,0,0,3,8,2670,0,1999,0,98074,47.6066,-122.016,2820,6531
19955,20140904T000000,666500,4,2.5,2860,6600,2,0,0,3,9,2860,0,2000,0,98074,47.6067,-122.017,2790,6723
19956,20140624T000000,535000,3,2.5,2070,4132,2,0,0,3,8,2070,0,1999,0,98074,47.6036,-122.015,1530,5606
19957,20150413T000000,567500,3,2.5,2080,4556,2,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606
19958,20141106T000000,390000,5,1.75,2290,7900,1,0,0,4,7,1190,1100,1965,0,98133,47.7577,-122.358,1870,8250
19959,20150226T000000,1.97E+06,5,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,0,98004,47.6203,-122.212,2370,13320
19960,20150304T000000,1.77E+06,3,2.5,2580,14603,1,0,2,4,9,2580,0,1951,0,98004,47.6199,-122.212,2410,14347
19961,20150303T000000,1.43E+06,3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210
19962,20150407T000000,3.00E+06,4,3.75,5090,14823,1,0,0,3,11,4180,910,2013,0,98004,47.62,-122.207,3030,12752
19963,20141022T000000,1.38E+06,3,1.5,1850,10572,1,0,0,4,8,1850,0,1953,0,98004,47.6194,-122.208,3030,12752
19964,20140508T000000,1.50E+06,3,1.75,2430,12757,1,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450
19965,20150209T000000,2.26E+06,3,3.5,3110,14872,1,0,0,3,10,3110,0,2003,0,98004,47.6178,-122.209,3110,12433
19966,20150327T000000,1.45E+06,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,0,98004,47.6204,-122.217,2230,11900
19967,20150116T000000,1.59E+06,4,2.25,3240,11131,1,0,0,4,9,2080,1160,1953,0,98004,47.6182,-122.215,2300,12150
19968,20150209T000000,1.65E+06,4,2.5,2780,11904,1,0,1,5,8,1730,1050,1951,0,98004,47.6209,-122.216,3590,13860
19969,20150109T000000,3.20E+06,3,3.25,4560,13363,1,0,4,3,11,2760,1800,1995,0,98004,47.6205,-122.214,4060,13362
19970,20150317T000000,1.35E+06,4,2,2240,10296,1,0,0,5,8,2240,0,1948,0,98004,47.6177,-122.217,2500,10918
19971,20140731T000000,1.65E+06,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,1992,98004,47.6178,-122.214,2600,11195
19972,20140729T000000,515000,3,1.75,1570,10939,1,0,0,3,8,1200,370,1974,0,98052,47.6389,-122.102,1760,10200
19973,20141114T000000,455000,3,1.75,1300,9600,1,0,0,4,7,1300,0,1969,0,98052,47.6388,-122.103,2070,9775
19974,20140606T000000,715000,3,2.5,2550,13458,2,0,0,3,9,2550,0,1990,0,98006,47.5586,-122.121,3180,13458
19975,20140701T000000,820000,3,2.25,2880,9750,2,0,0,3,10,2880,0,1989,0,98006,47.5575,-122.119,2920,11090
19976,20140905T000000,749999,5,2.25,3060,13630,2,0,0,3,10,3060,0,1989,0,98006,47.5585,-122.117,3430,10700
19977,20140825T000000,962800,4,2.5,3780,23623,2,0,0,3,9,3780,0,1997,0,98006,47.559,-122.118,3370,10210
19978,20140912T000000,850000,3,2.5,3300,11570,2,0,0,3,9,3300,0,1994,0,98006,47.5599,-122.121,3280,11446
19979,20150218T000000,295000,3,2.5,1500,3060,2,0,0,3,7,1500,0,1994,0,98006,47.5605,-122.117,2700,7734
19980,20150407T000000,920000,4,3,3130,12381,2,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,3250,10049
19981,20150317T000000,780000,3,2.5,2110,9773,1,0,0,3,9,2110,0,1986,0,98006,47.5628,-122.115,2560,11787
19982,20140923T000000,804000,5,3.5,2770,9305,2,0,0,3,9,2770,0,1985,0,98006,47.5628,-122.114,2520,9773
19983,20150326T000000,780000,4,2.25,2260,16188,1,0,0,3,10,2260,0,1984,0,98006,47.5637,-122.112,2840,10158
19984,20140702T000000,851000,5,3.25,3760,9792,2,0,0,3,9,2550,1210,1984,0,98006,47.5654,-122.115,2960,16500
19985,20140916T000000,1.11E+06,4,2.5,3320,9380,2,0,3,3,10,3320,0,1988,0,98006,47.5655,-122.114,2870,11779
19986,20150213T000000,725000,3,2.5,2090,9847,2,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114,2860,11483
19987,20140610T000000,1.25E+06,4,2.5,3700,21755,1,0,4,3,11,2620,1080,1988,0,98006,47.5662,-122.108,3480,13786
19988,20141008T000000,855000,3,2.25,3440,10628,2,0,2,3,10,3440,0,1985,0,98006,47.5647,-122.108,3170,11434
19989,20141030T000000,1.20E+06,3,2.5,3420,16622,1,0,4,3,10,2410,1010,1991,0,98006,47.5638,-122.105,3460,14566
19990,20140807T000000,480000,3,1.75,1710,4080,1,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.392,1200,4080
19991,20141218T000000,825000,4,2.5,2180,4000,2,0,0,3,8,2180,0,1920,2005,98122,47.6186,-122.288,2660,4000
19992,20140620T000000,915000,3,3.25,2660,4000,2,0,0,3,9,2170,490,2003,0,98122,47.6186,-122.288,2660,4000
19993,20140910T000000,1.23E+06,5,4.5,3732,4426,2.5,0,0,3,10,2932,800,2001,0,98112,47.6189,-122.288,2950,4000
19994,20150424T000000,920000,4,3.25,2190,4265,2,0,0,3,9,1540,650,2015,0,98122,47.6178,-122.29,1730,4265
19995,20141112T000000,1.35E+06,4,3.5,3600,5217,2,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5217
19996,20150527T000000,1.31E+06,4,2.25,3750,5000,2,0,0,5,8,2440,1310,1924,0,98115,47.6747,-122.303,2170,4590
19997,20141021T000000,767250,4,3,2170,2500,2,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080
19998,20140709T000000,275000,3,1,1200,7800,1,0,0,4,7,1200,0,1954,0,98126,47.5196,-122.371,1230,7070
19999,20140612T000000,717000,3,2.5,2480,5137,2,0,0,3,9,2480,0,2000,0,98052,47.684,-122.164,2480,6023
20000,20140905T000000,852500,4,2.5,3480,6315,2,0,0,3,9,2360,1120,2000,0,98052,47.6841,-122.161,3620,5233
20001,20150413T000000,840000,4,2.5,2480,4602,2,0,0,3,9,2480,0,2000,0,98052,47.6835,-122.161,3480,5739
20002,20140625T000000,725000,4,2.5,2490,5170,2,0,0,4,9,2490,0,2000,0,98052,47.6836,-122.162,2490,5170
20003,20140617T000000,380000,4,2.5,2150,37647,2,0,0,3,8,2150,0,1991,0,98042,47.3117,-122.083,2410,42193
20004,20150505T000000,268643,4,2.25,1810,9240,2,0,0,3,7,1810,0,1961,0,98055,47.4362,-122.187,1660,9240
20005,20150409T000000,287000,3,1.75,1940,9000,1,0,0,3,7,1290,650,1965,0,98055,47.4361,-122.189,1900,9120
20006,20140828T000000,375000,5,1.5,2050,9360,1,0,0,3,7,1520,530,1968,0,98055,47.436,-122.195,1840,9383
20007,20140812T000000,368500,5,1.75,2810,9360,1,0,0,4,7,1520,1290,1965,0,98055,47.4361,-122.193,1770,9360
20008,20140806T000000,415000,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,98144,47.5814,-122.312,1460,4200
20009,20141029T000000,610000,4,2.25,2200,7200,1,0,2,4,8,1220,980,1958,0,98144,47.5818,-122.296,1940,6000
20010,20141205T000000,590000,3,3.5,1970,5079,2,0,0,3,8,1680,290,2007,0,98144,47.5816,-122.296,1940,6000
20011,20150403T000000,585444,6,3.75,2740,6924,1,0,2,3,7,1640,1100,1962,0,98144,47.5816,-122.296,1940,6000
20012,20150428T000000,275000,5,2,2260,11970,1,0,0,4,7,1250,1010,1962,0,98031,47.3896,-122.218,1950,11970
20013,20140617T000000,350000,3,2,1380,3600,3,0,0,3,8,1380,0,2015,0,98122,47.6074,-122.305,1480,3600
20014,20140813T000000,408000,3,3,1500,1473,2,0,0,3,8,1120,380,2000,0,98122,47.6063,-122.305,1720,1976
20015,20140513T000000,625000,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600
20016,20150225T000000,545000,4,3.5,1880,1341,3,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,1883
20017,20140801T000000,455000,3,1.75,1320,1014,3,0,0,3,9,1320,0,2015,0,98122,47.6047,-122.305,1380,1495
20018,20140828T000000,490000,3,2.25,1620,1062,3,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728
20019,20141008T000000,515000,3,2,1560,1020,3,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728
20020,20141217T000000,500000,3,2,1560,1156,3,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728
20021,20141120T000000,534000,5,2,2280,3600,2,0,0,3,7,2280,0,1992,0,98122,47.6056,-122.305,1740,1800
20022,20150306T000000,557000,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543
20023,20140531T000000,615000,3,2.25,1760,1146,3,0,0,3,9,1760,0,2014,0,98122,47.6073,-122.304,1346,3472
20024,20150407T000000,521500,3,2.25,1450,1619,2,0,0,3,8,1140,310,2006,0,98122,47.6076,-122.304,1580,3472
20025,20140916T000000,365000,2,1,680,4800,1,0,0,3,6,680,0,1917,0,98122,47.6084,-122.304,1610,4800
20026,20150428T000000,863500,4,3,3250,2760,2.5,0,0,3,8,2420,830,1905,2007,98122,47.6104,-122.303,1260,2780
20027,20140610T000000,558000,4,2,2180,3870,1,0,0,3,7,1020,1160,1900,0,98122,47.6089,-122.303,1520,2580
20028,20141204T000000,490000,8,5,2800,2580,2,0,0,3,8,1880,920,1997,0,98122,47.6086,-122.303,1800,2580
20029,20140825T000000,1.00E+06,4,3.25,3320,8587,3,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668
20030,20140821T000000,373000,3,1.75,1830,11788,1,0,1,3,8,1430,400,1958,0,98055,47.4862,-122.224,2140,11964
20031,20150408T000000,417000,3,2.5,2040,11211,2,0,0,3,8,2040,0,2000,0,98055,47.4867,-122.223,1830,11964
20032,20150105T000000,344500,3,1.75,1890,9535,1,0,0,3,7,1210,680,1976,0,98055,47.4872,-122.223,2040,11108
20033,20150211T000000,160000,4,2.25,1800,14722,1,0,0,3,7,1440,360,1962,0,98055,47.4874,-122.223,2400,10000
20034,20140528T000000,875000,3,2.75,2280,4280,1,0,0,5,7,1280,1000,1917,0,98103,47.6685,-122.335,1650,4280
20035,20150408T000000,767500,4,2,2350,4815,1.5,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013
20036,20150416T000000,599000,4,1,1590,4280,1.5,0,0,3,7,1590,0,1924,0,98103,47.667,-122.335,2230,4280
20037,20140515T000000,613000,4,2,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
20038,20140918T000000,709000,4,1,1680,4087,1.5,0,0,3,7,1680,0,1911,0,98103,47.6667,-122.337,1740,3745
20039,20140905T000000,650000,4,2.5,2160,3139,1,0,0,3,7,1080,1080,1940,0,98103,47.6662,-122.338,1650,3740
20040,20140923T000000,626500,3,1.75,1610,3210,1,0,0,5,7,910,700,1928,0,98103,47.6656,-122.335,1420,3210
20041,20150305T000000,539000,3,1.75,1380,3225,1,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750
20042,20140608T000000,445000,2,1,1440,3225,1,0,0,3,7,960,480,1915,0,98103,47.6653,-122.338,1160,3630
20043,20141201T000000,430000,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,1390,4013
20044,20150512T000000,685000,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,1390,4013
20045,20150313T000000,580000,2,1,860,4013,1,0,0,3,7,860,0,1925,0,98103,47.6652,-122.338,1490,4013
20046,20140919T000000,489000,3,2,1510,3000,1,0,0,4,7,910,600,1972,0,98115,47.6804,-122.319,1620,4000
20047,20150504T000000,605000,3,2.5,1660,1692,3,0,0,3,7,1610,50,2005,0,98115,47.6801,-122.322,1210,1230
20048,20141029T000000,645000,4,1.5,2550,4000,1.5,0,0,4,7,1760,790,1926,0,98115,47.6811,-122.318,1840,4000
20049,20150218T000000,685000,4,2,2290,6000,1.5,0,3,5,7,2290,0,1900,0,98115,47.6807,-122.318,2000,3150
20050,20141028T000000,285000,4,3.5,2770,10505,2,0,0,3,8,2770,0,1940,2015,98133,47.7412,-122.355,1760,10505
20051,20150126T000000,575000,5,2.5,1970,12375,1,0,0,3,8,1570,400,1959,0,98133,47.7412,-122.354,1970,8941
20052,20140826T000000,500000,4,2.5,2040,6685,2,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8253
20053,20140908T000000,257000,2,1,770,9497,1,0,0,3,6,770,0,1950,0,98133,47.7407,-122.351,1550,7532
20054,20150429T000000,438000,2,2.25,1950,29347,1,0,0,3,8,1350,600,1953,0,98133,47.739,-122.351,2125,7751
20055,20140604T000000,767450,3,2,1630,7599,1,0,0,3,10,1630,0,2006,0,98117,47.6981,-122.376,2030,7599
20056,20150324T000000,350000,3,1,1680,8010,1,0,0,3,7,840,840,1951,0,98117,47.6993,-122.376,1890,8778
20057,20140821T000000,489900,3,1,1680,8910,1,0,0,4,7,1680,0,1940,0,98117,47.7011,-122.375,1620,7182
20058,20141229T000000,445000,3,1,1260,8910,1,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,1560,8910
20059,20141125T000000,592000,3,1.75,1560,7424,1,0,0,5,8,1560,0,1940,0,98117,47.6981,-122.374,1370,7424
20060,20150302T000000,380000,3,1,1260,7980,1,0,0,3,7,1260,0,1951,0,98177,47.7013,-122.373,1760,7606
20061,20150430T000000,350000,3,1,1250,9786,1,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621
20062,20150424T000000,308000,2,1,1680,9250,1,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542
20063,20150128T000000,374500,3,1,960,9531,1,0,0,5,7,960,0,1969,0,98072,47.7619,-122.162,1670,9250
20064,20140819T000000,374950,3,2.5,2120,9653,2,0,0,3,8,2120,0,1992,0,98030,47.3843,-122.213,1780,9801
20065,20150211T000000,189000,3,1,1380,7282,1.5,0,0,5,6,1380,0,1915,0,98002,47.3006,-122.223,860,4826
20066,20140709T000000,749000,4,2.75,2700,6000,2,0,0,4,8,2100,600,1910,0,98116,47.586,-122.383,2050,5400
20067,20150512T000000,750000,4,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,0,98116,47.5855,-122.383,2610,5400
20068,20140508T000000,719000,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,98116,47.5841,-122.383,2140,7200
20069,20150304T000000,625000,3,2,2140,3600,2,0,0,3,8,1680,460,1911,1997,98116,47.5846,-122.383,2340,5400
20070,20140910T000000,635000,4,2,2660,8160,1,0,0,4,7,1380,1280,1949,0,98177,47.7229,-122.359,1660,8160
20071,20140808T000000,401000,2,1,1400,8220,1,0,0,3,7,1400,0,1949,0,98133,47.7228,-122.357,1760,8220
20072,20150107T000000,330000,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280
20073,20150427T000000,550500,3,1.75,2540,8280,1,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280
20074,20150406T000000,285000,2,1.5,990,1380,3,0,0,3,7,990,0,2001,0,98133,47.7218,-122.356,1050,1380
20075,20140703T000000,400000,4,2.25,2230,7200,1,0,0,4,7,1300,930,1963,0,98133,47.7648,-122.33,2010,7752
20076,20150318T000000,673000,4,2.25,2580,2875,2,0,0,3,9,2580,0,2015,0,98116,47.5674,-122.392,1290,5750
20077,20150323T000000,525000,2,1,1000,4950,1,0,0,3,7,800,200,1948,0,98116,47.5671,-122.394,1060,5500
20078,20140701T000000,620000,4,3,2130,6325,1,0,0,5,7,1440,690,1948,0,98116,47.5683,-122.396,1240,6325
20079,20150506T000000,476900,3,1,1240,5758,1.5,0,0,4,6,960,280,1910,0,98116,47.5675,-122.396,1460,5750
20080,20150429T000000,655000,1,1,1660,5422,1,0,0,4,7,830,830,1908,0,98117,47.6821,-122.388,1100,5356
20081,20141026T000000,390000,2,1,860,5160,1,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356
20082,20150310T000000,570000,3,1,1700,4750,1.5,0,0,4,6,1200,500,1909,0,98117,47.6819,-122.389,1550,4750
20083,20140807T000000,533000,4,1,1550,4750,1.5,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,4750
20084,20140618T000000,450000,3,1.75,1180,4080,1,0,0,4,6,760,420,1928,0,98117,47.6825,-122.391,1490,4080
20085,20141222T000000,575000,3,2,2150,3880,1,0,0,3,8,1080,1070,1951,0,98117,47.6814,-122.392,2130,4000
20086,20140513T000000,717000,3,1.5,1310,3880,1,0,0,3,7,1090,220,1956,0,98117,47.6821,-122.392,1570,3880
20087,20141212T000000,425000,2,1,1040,4040,1,0,0,3,7,940,100,1928,0,98117,47.6829,-122.393,1420,4040
20088,20141118T000000,510000,5,2,2740,3838,1,0,0,4,7,1370,1370,1959,0,98117,47.6819,-122.393,1660,4040
20089,20141007T000000,502000,2,1,1570,4704,1.5,0,1,3,8,1570,0,1931,0,98136,47.5256,-122.392,1820,4704
20090,20150507T000000,700000,4,2,2490,4700,1,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000
20091,20150225T000000,565000,3,1.75,1490,5000,1,0,1,3,8,1250,240,1954,0,98136,47.5257,-122.392,1980,5000
20092,20140514T000000,372220,3,1,1290,5500,1,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000
20093,20150424T000000,765000,3,1.75,2190,6450,1,0,0,3,8,1480,710,1957,0,98136,47.5284,-122.391,2190,6450
20094,20140801T000000,720000,2,1.5,1840,9000,1,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.388,1880,7560
20095,20150317T000000,510000,3,1.5,1730,6240,1,0,1,3,8,1000,730,1954,0,98136,47.5282,-122.391,1620,6240
20096,20141027T000000,525000,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012
20097,20140820T000000,746300,3,1.75,2060,5721,1,0,2,3,9,1140,920,1964,0,98136,47.5268,-122.388,2060,8124
20098,20140723T000000,280000,2,1,2280,37500,2,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000
20099,20140818T000000,649000,4,2,2240,11040,1,0,0,5,8,1120,1120,1961,0,98033,47.693,-122.168,1790,11040
20100,20141007T000000,800000,7,6.75,7480,41664,2,0,2,3,11,5080,2400,1953,0,98166,47.4643,-122.368,2810,33190
20101,20150505T000000,695000,2,1,1140,3990,1,0,0,3,7,1140,0,1924,0,98103,47.6554,-122.333,1800,5700
20102,20140826T000000,800000,4,2,2130,2800,1,0,0,5,7,1070,1060,1922,0,98103,47.6545,-122.333,1990,3990
20103,20140604T000000,760500,3,2,1990,3990,1,0,0,5,7,1130,860,1912,0,98103,47.6572,-122.333,1710,4000
20104,20140623T000000,690000,2,1,970,4560,1,0,0,4,7,970,0,1907,0,98103,47.6561,-122.332,1500,4560
20105,20141217T000000,578500,3,1,1490,5700,1.5,0,0,3,7,1490,0,1916,0,98103,47.6549,-122.331,2290,5700
20106,20140730T000000,715000,3,2,1760,5400,1,0,0,5,7,1160,600,1927,0,98103,47.6558,-122.331,1640,5400
20107,20141113T000000,720000,2,1,1580,2199,2,0,2,3,8,1580,0,1921,1995,98103,47.6541,-122.329,2170,4405
20108,20150514T000000,1.70E+06,5,3,3320,5354,2,0,0,3,9,3320,0,2004,0,98103,47.6542,-122.331,2330,4040
20109,20140527T000000,344950,4,2,2330,6250,1,0,0,4,7,1400,930,1941,0,98030,47.3782,-122.228,2050,9000
20110,20141218T000000,175000,2,1,800,7150,1,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019
20111,20150415T000000,302000,4,1.5,1790,10200,1,0,0,4,8,1210,580,1963,0,98030,47.3774,-122.225,1540,6600
20112,20141103T000000,290000,2,1.75,1560,7575,1,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000
20113,20140915T000000,306000,3,1.75,1980,9800,1,0,0,3,7,1980,0,1991,0,98030,47.3745,-122.224,1630,7650
20114,20141211T000000,280000,3,1,1200,9322,1.5,0,0,4,7,1200,0,1954,0,98030,47.3749,-122.225,1540,9677
20115,20150420T000000,275000,4,2,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396
20116,20140513T000000,225000,3,1.5,1250,7500,1,0,0,3,7,1250,0,1967,0,98030,47.3719,-122.215,1260,7563
20117,20150413T000000,1.08E+06,4,2.25,2820,5000,1.5,0,2,4,9,1800,1020,1926,0,98122,47.6097,-122.287,2880,6000
20118,20141201T000000,1.21E+06,4,2.25,3270,6000,2,0,0,5,8,2180,1090,1909,0,98122,47.6101,-122.286,2880,6000
20119,20141223T000000,2.20E+06,4,3.75,3790,7200,2,0,0,3,10,2530,1260,1931,0,98112,47.6264,-122.289,3250,7200
20120,20140522T000000,1.18E+06,3,1.75,1610,7200,1,0,0,3,8,1090,520,1973,0,98112,47.6279,-122.287,3790,7200
20121,20140728T000000,2.40E+06,4,3.5,5860,7200,2,0,0,5,10,3690,2170,1907,0,98112,47.6287,-122.287,4150,7200
20122,20150401T000000,2.54E+06,4,3.5,4350,6000,2,0,0,5,10,2970,1380,1908,0,98112,47.6277,-122.286,4190,7200
20123,20140916T000000,635000,5,3.25,3710,34200,2,0,0,3,8,2510,1200,1986,0,98074,47.6101,-122.047,1720,23100
20124,20150504T000000,625000,4,1.5,2120,5000,2,0,0,4,8,2120,0,1900,0,98122,47.6024,-122.296,1830,5000
20125,20141202T000000,432500,6,2,3080,5500,2,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,5000
20126,20150313T000000,448175,2,2,1370,1339,2,0,0,4,8,1150,220,2006,0,98122,47.6021,-122.295,1370,1339
20127,20141231T000000,441000,4,1.5,1100,3300,1,0,0,1,7,1100,0,1919,0,98122,47.6033,-122.295,2020,4000
20128,20150420T000000,905000,4,2.25,2240,5000,2,0,0,3,8,1770,470,1900,2014,98122,47.6027,-122.295,2120,5000
20129,20140505T000000,823000,6,1.75,2920,5000,2.5,0,0,4,9,2780,140,1908,0,98122,47.6024,-122.295,2020,5000
20130,20140709T000000,599000,7,2.5,2580,5750,1,0,0,4,7,1880,700,1901,0,98122,47.6025,-122.294,2280,5750
20131,20140710T000000,275000,4,2.5,1830,3868,2,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868
20132,20140902T000000,333800,5,3,1980,3868,1,0,0,3,7,1220,760,1990,0,98118,47.5173,-122.275,1970,3868
20133,20150127T000000,450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530
20134,20150105T000000,165000,3,1,970,7503,1,0,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,9504
20135,20140910T000000,613200,3,2.75,2050,3320,1.5,0,0,4,7,1580,470,1927,0,98105,47.6719,-122.301,1760,4150
20136,20141222T000000,550000,4,2,1540,5000,1.5,0,0,4,7,1540,0,1913,0,98105,47.6713,-122.3,1790,4000
20137,20141113T000000,471000,4,1.75,1450,3750,1,0,0,4,7,950,500,1925,0,98105,47.6706,-122.3,1850,4000
20138,20150324T000000,826600,4,3.25,3230,5000,1.5,0,0,4,7,1750,1480,1916,0,98105,47.6702,-122.3,1730,4000
20139,20150107T000000,580000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,3750
20140,20150301T000000,534000,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.6698,-122.3,1940,3750
20141,20150301T000000,505400,3,1.75,1640,3400,1,0,0,4,7,930,710,1926,0,98105,47.6694,-122.3,1380,3750
20142,20141031T000000,556000,3,1.75,1590,2500,1.5,0,0,4,7,1190,400,1908,0,98105,47.6668,-122.299,1420,3800
20143,20140919T000000,540000,3,1.75,2280,16671,1.5,0,0,4,6,1760,520,1909,0,98034,47.7096,-122.219,1850,9351
20144,20141009T000000,675000,4,3.5,3190,6875,2,0,2,3,8,2120,1070,1999,0,98034,47.7082,-122.221,2550,6875
20145,20140926T000000,425000,3,2,1500,8086,1,0,0,3,7,1060,440,1981,0,98027,47.5584,-122.081,1550,8086
20146,20140811T000000,620000,4,2.25,1530,7845,1,0,0,4,7,1030,500,1981,0,98027,47.5589,-122.082,1710,7627
20147,20150504T000000,225000,2,1,1010,5408,1,0,0,4,6,1010,0,1926,0,98032,47.3759,-122.238,980,7800
20148,20140819T000000,237000,3,1.75,2000,12208,1,0,0,3,7,1140,860,1979,0,98032,47.3752,-122.236,1060,8194
20149,20141017T000000,1.46E+06,4,3.5,4200,14353,2,0,2,3,12,3640,560,1996,0,98040,47.5331,-122.217,3750,16316
20150,20140805T000000,240000,6,1.75,2210,8594,1,0,0,3,7,1310,900,1959,0,98188,47.4594,-122.273,1850,8594
20151,20140918T000000,109500,2,1,800,10625,1,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625
20152,20150313T000000,940000,4,2.75,3770,24897,2,0,2,4,8,2550,1220,1964,0,98075,47.5824,-122.078,2640,11502
20153,20150414T000000,765000,3,2.5,2300,9752,2,0,2,3,8,2300,0,1968,2003,98075,47.5825,-122.076,2640,10764
20154,20150422T000000,650000,3,2.25,1790,9927,1,0,2,4,7,1240,550,1969,0,98075,47.5822,-122.077,2610,10700
20155,20150416T000000,765000,4,2.25,2620,17366,1,0,3,3,9,1430,1190,1984,0,98075,47.584,-122.077,2620,15335
20156,20141006T000000,705000,4,2.25,2620,10536,1,0,0,3,8,1520,1100,1979,0,98075,47.5847,-122.075,2760,12431
20157,20141112T000000,550000,3,1.75,1840,9401,1,0,0,3,8,1840,0,1971,0,98075,47.5847,-122.075,2850,14323
20158,20140603T000000,875000,4,2.25,3720,12384,1,0,2,5,8,1860,1860,1970,0,98075,47.5836,-122.074,3180,15541
20159,20140811T000000,1.52E+06,3,2.25,2610,9409,1,1,4,4,8,2610,0,1963,0,98075,47.5789,-122.076,2970,9156
20160,20140814T000000,1.85E+06,5,2.25,2800,8442,2,1,4,3,9,2800,0,1963,2001,98075,47.5784,-122.076,3220,9156
20161,20140707T000000,215000,3,1,960,9563,1,0,0,5,7,960,0,1967,0,98023,47.2864,-122.357,1280,9600
20162,20141104T000000,355000,4,1.75,2160,7417,1,0,0,4,7,1360,800,1983,0,98056,47.5122,-122.181,1880,8022
20163,20140602T000000,535000,3,2.5,1690,9626,2,0,0,3,8,1690,0,1984,0,98027,47.5647,-122.092,1860,8958
20164,20140926T000000,401000,3,1,1120,8321,1,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671
