year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,12,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",63,7,0.91,1.63,1.04,0,3.42,0,1,583,91,96,43,0,353
2019,12,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",114,29,4.77,1,8.2,0,15.03,4,0,1584,300,20,347,0,917
2019,12,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",50,5,1.34,0,1.31,0,2.35,0,0,167,61,0,33,0,73
2019,12,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",134,33,9.5,0,11.83,0,11.67,1,0,1808,647,0,435,0,726
2019,12,9E,Endeavor Air Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",24,6,0,0,1.76,0,4.24,2,0,583,0,0,156,0,427
2019,12,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",111,24,8.02,0,7.68,0,8.31,4,0,1818,570,0,487,0,761
2019,12,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",88,10,6.7,0,1.24,0,2.06,0,0,625,417,0,50,0,158
2019,12,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",76,8,1.33,2.33,2.13,0,2.22,0,1,897,140,482,74,0,201
2019,12,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",19,1,0,0,0,0,1,0,0,19,0,0,0,0,19
2019,12,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",134,25,7.79,0,5.79,0,11.43,1,0,1138,282,0,144,0,712
2019,12,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1181,142,31.46,5.35,27.36,0,77.83,5,2,12174,3249,2041,1110,0,5774
2019,12,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",28,3,0.23,0.66,0.34,0,1.77,0,0,76,5,19,10,0,42
2019,12,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",113,14,4.05,1.31,1.2,0,7.43,0,0,794,237,45,50,0,462
2019,12,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",52,6,0.61,0,3.69,0,1.7,0,0,636,132,0,145,0,359
2019,12,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",167,30,9.04,1.31,10.35,0,9.3,0,0,1402,291,85,540,0,486
2019,12,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",201,50,11.76,1.53,12.72,0,23.99,5,2,4645,1724,183,952,0,1786
2019,12,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",68,2,0,0,0,0,2,0,1,98,0,0,0,0,98
2019,12,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",135,40,7.83,0,20.95,0,11.22,1,0,3548,1473,0,1411,0,664
2019,12,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",232,53,9.56,2.98,16.79,0,23.68,6,3,5339,905,558,1437,0,2439
2019,12,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",131,36,8.59,2.08,10.34,0,14.99,2,0,2749,716,118,857,0,1058
2019,12,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",692,135,27.92,4.03,35.16,0,67.9,11,0,9794,2155,365,1555,0,5719
2019,12,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",266,52,10.56,0.05,14.51,0,26.89,2,1,3313,596,3,620,0,2094
2019,12,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",58,2,1,0,1,0,0,0,1,59,44,0,15,0,0
2019,12,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",165,41,8.55,1.49,11.04,0,19.92,1,0,3063,644,129,764,0,1526
2019,12,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",49,6,3.44,0,0.6,0,1.96,0,0,222,109,0,31,0,82
2019,12,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",11,4,0.12,0,1.05,0,2.83,0,0,228,3,0,37,0,188
2019,12,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",137,33,6,0,10.24,0,16.76,1,0,2052,480,0,475,0,1097
2019,12,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30,4,1.58,0,1.25,0,1.17,0,0,254,27,0,83,0,144
2019,12,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",116,9,3.79,1.15,1.34,0,2.73,0,0,443,181,75,35,0,152
2019,12,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",116,9,4.91,1.19,1.09,0,1.81,0,1,442,238,28,20,0,156
2019,12,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",136,43,13.58,0,11.91,0,17.51,4,0,2615,711,0,581,0,1323
2019,12,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",164,24,5.64,0.94,6.45,0,10.97,3,0,1774,228,95,562,0,889
2019,12,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",75,8,3.3,0.07,1.98,0,2.66,0,0,527,301,5,68,0,153
2019,12,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",57,8,3.45,0,2.18,0,2.37,0,0,295,101,0,58,0,136
2019,12,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",22,4,0,0.25,2,0,1.75,0,0,100,0,10,36,0,54
2019,12,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",51,5,1.37,0,2,0,1.63,0,0,151,42,0,45,0,64
2019,12,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",22,1,0.13,0,0,0,0.87,0,0,91,12,0,0,0,79
2019,12,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",397,52,20.73,0,12.66,1,17.61,2,2,2384,950,0,410,57,967
2019,12,9E,Endeavor Air Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",37,4,1.6,1,1.17,0,0.23,0,1,141,80,15,39,0,7
2019,12,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",179,20,8.21,0,7.02,0,4.77,1,2,840,398,0,245,0,197
2019,12,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",268,54,25.12,2.46,8.46,0,17.95,0,0,2030,819,92,243,0,876
2019,12,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",86,9,4.63,0,2.89,0,1.48,1,0,412,200,0,78,0,134
2019,12,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",28,7,3.99,0,0.58,0,2.43,0,0,307,193,0,11,0,103
2019,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1040,166,63.63,3.38,31.99,0,67,1,2,9613,3959,245,1096,0,4313
2019,12,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",941,134,50.66,3.4,25.43,0.11,54.39,1,1,7926,3541,147,768,3,3467
2019,12,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",407,82,21.38,2.75,24.7,0.48,32.69,0,4,4429,1572,163,973,21,1700
2019,12,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",14,3,0.99,0,0.41,0,1.6,0,0,216,47,0,16,0,153
2019,12,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",692,119,54.8,0.84,25.44,0,37.92,0,1,6806,3339,36,768,0,2663
2019,12,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",59,8,5.63,0,0.49,0,1.88,0,0,263,205,0,17,0,41
2019,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1956,533,90.93,15.68,256.1,0.03,170.26,39,1,38284,6200,1654,16788,4,13638
2019,12,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",84,9,4.15,0,1.27,0,3.57,0,0,305,116,0,40,0,149
2019,12,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",68,21,6.28,0,11.2,0,3.52,0,2,635,176,0,296,0,163
2019,12,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",444,84,26.37,2.47,25.11,0.23,29.82,0,0,3841,1023,96,636,27,2059
2019,12,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,1,0.29,0,0,0,0.71,0,0,45,13,0,0,0,32
2019,12,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",31,8,6.74,0,0,0,1.26,0,0,479,428,0,0,0,51
2019,12,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",149,24,10.52,0.16,5.84,0,7.49,0,0,1033,386,19,154,0,474
2019,12,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",203,36,13.11,0.47,4.25,0,18.16,0,0,1709,681,37,130,0,861
2019,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8423,1187,351.63,31.74,355.92,2.93,444.78,16,4,82684,32486,3316,11113,89,35680
2019,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",252,51,17.95,0.92,9.01,0,23.12,0,0,2671,736,23,285,0,1627
2019,12,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",130,21,8.73,0.31,3.8,0,8.16,0,0,1096,373,15,99,0,609
2019,12,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",71,11,4.1,0,2.25,0,4.65,0,1,352,163,0,59,0,130
2019,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2210,404,115.83,9.24,133.01,1.05,144.87,19,6,24715,8221,488,4812,61,11133
2019,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",862,183,69.37,1.04,55.19,0.81,56.58,1,0,10876,4552,67,2289,63,3905
2019,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12549,2090,550.92,46.6,707.34,3.84,781.29,18,21,129297,44343,3697,24897,135,56225
2019,12,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",146,24,8.71,0,5.52,0,9.77,0,0,1127,502,0,142,0,483
2019,12,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",412,54,20.29,0.6,13.67,0,19.43,0,0,3314,1250,48,349,0,1667
2019,12,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",135,29,10.24,0.29,12.96,0,5.51,2,4,2474,784,15,1079,0,596
2019,12,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",157,40,16.94,1.66,7.21,0,14.19,0,0,1905,878,79,280,0,668
2019,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",685,252,51.75,3.75,151.3,0.05,45.15,1,1,18678,2824,173,11129,1,4551
2019,12,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",13,3,0.18,0,1.35,0,1.47,0,0,116,13,0,44,0,59
2019,12,AA,American Airlines Inc.,FAR,"Fargo, ND: Hector International",14,2,0.43,0,0.82,0,0.75,1,0,1038,434,0,14,0,590
2019,12,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",120,12,8.09,0,1.85,0,2.06,0,0,771,628,0,76,0,67
2019,12,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",636,137,45.93,2.05,55.39,0.17,33.46,0,3,6168,1787,91,2151,7,2132
2019,12,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",79,15,6.29,0,3.3,0,5.41,0,0,669,244,0,92,0,333
2019,12,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",59,19,8.33,0.99,5.12,0,4.56,0,0,2119,654,757,204,0,504
2019,12,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",54,12,5.31,0.15,1.49,0,5.04,0,0,776,235,10,38,0,493
2019,12,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",44,7,2.52,0,0.66,0,3.82,0,0,383,169,0,23,0,191
2019,12,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",28,3,0.31,0.33,1.35,0,1,0,0,124,5,8,27,0,84
2019,12,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",28,9,1.33,0,4.92,0,2.75,0,0,503,69,0,171,0,263
2019,12,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",279,75,39.73,0,26.03,0,9.24,0,1,5863,3982,0,871,0,1010
2019,12,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",183,39,15.74,1.82,7.89,0.27,13.28,0,0,2099,605,96,197,4,1197
2019,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",667,115,50.17,1.31,24.82,0.95,37.74,1,0,5308,2246,58,759,20,2225
2019,12,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,6,3.98,0,0.7,0,1.32,0,0,206,139,0,22,0,45
2019,12,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",100,17,7,0,3.34,0,6.66,0,0,740,283,0,98,0,359
2019,12,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",345,55,15.7,0,14.42,0.15,24.73,0,0,2688,708,0,382,4,1594
2019,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",47,8,5.06,0,1.08,0,1.86,0,2,338,180,0,25,0,133
2019,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",356,65,30.32,0.56,11.68,0,22.44,0,0,4057,2010,24,404,0,1619
2019,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1262,235,73.44,0.99,94.29,0.94,65.33,4,1,14807,5833,34,4354,16,4570
2019,12,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",79,15,6.16,0,6.48,0,2.36,0,0,581,232,0,151,0,198
2019,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1211,247,81.67,3.68,80.33,2.85,78.48,0,0,14108,4824,177,4155,148,4804
2019,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3872,891,243.4,15.52,396.43,2.49,233.16,6,8,54396,19349,1418,13328,167,20134
2019,12,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",60,14,5.02,1.49,0.23,0,7.25,0,0,1508,327,579,15,0,587
2019,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1953,507,83.29,8.79,250.56,0,164.36,23,11,33027,4608,579,14798,0,13042
2019,12,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",107,33,12.15,0,10.13,0,10.72,0,0,1961,775,0,343,0,843
2019,12,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",16,1,0.04,0,0.02,0,0.95,0,0,57,2,0,1,0,54
2019,12,AA,American Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",71,15,6.2,1,0.03,0,7.76,0,0,1028,423,38,4,0,563
2019,12,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",348,68,37.97,0.39,6.7,0,22.95,0,0,3766,1772,22,259,0,1713
2019,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1593,282,105.19,3.36,87.76,0.81,84.88,0,2,14103,5858,175,2897,13,5160
2019,12,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",53,8,2.63,0,0.92,0,4.45,0,0,403,137,0,28,0,238
2019,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",383,69,32.38,0.53,10.82,0,25.26,0,0,3291,1418,34,360,0,1479
2019,12,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",91,19,7.44,0.17,3.35,0,8.04,0,0,1378,758,12,109,0,499
2019,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4479,780,274.24,19.06,228.13,6.18,252.38,2,11,50574,21065,947,7669,226,20667
2019,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",124,21,7.12,1,2.59,0,10.28,0,0,1499,615,22,127,0,735
2019,12,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",17,4,1,0,1.26,0,1.74,0,0,108,19,0,24,0,65
2019,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",530,84,37.69,0.92,19.78,0,25.6,0,0,4901,2622,41,819,0,1419
2019,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",562,102,34.11,3.12,20.74,0.8,43.23,1,3,7667,2241,554,675,21,4176
2019,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",30,4,0.56,0,1.39,0,2.05,0,0,220,23,0,38,0,159
2019,12,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",47,5,3.15,0,0.2,0,1.65,0,0,145,112,0,3,0,30
2019,12,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",86,12,4.24,0,2.05,0,5.72,0,0,391,135,0,56,0,200
2019,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",198,43,18.59,0,14.14,0,10.27,0,0,2376,1313,0,449,0,614
2019,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",131,22,10.75,0.44,1.53,0,9.28,0,0,1016,519,14,39,0,444
2019,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",166,24,6.16,0.95,5.39,0,11.5,0,0,1812,758,15,156,0,883
2019,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",312,63,28.8,1.58,9.64,0,22.98,1,0,3053,1379,60,258,0,1356
2019,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5349,878,229.62,11.55,319.51,1.15,316.18,9,2,56518,21450,728,10911,26,23403
2019,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",147,20,9.02,0,3.73,0,7.25,0,1,872,359,0,120,0,393
2019,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",500,99,34.7,3.25,31.12,0,29.93,1,0,4305,1404,89,818,0,1994
2019,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",276,54,21.38,1.12,11.23,1.74,18.53,0,0,3013,1718,19,363,38,875
2019,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3649,781,186.3,20.26,311.49,0.77,262.17,7,2,56668,18359,1677,15153,20,21459
2019,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5226,907,274.22,18.15,297.62,3.92,313.09,11,4,61822,27203,1430,9371,128,23690
2019,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",539,91,36.79,2.02,20.33,0,31.86,2,0,4602,1458,503,563,0,2078
2019,12,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",54,9,5.69,0,0,0,3.31,0,0,343,216,0,0,0,127
2019,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",133,21,6.74,0.53,8.55,0,5.18,0,0,859,327,25,263,0,244
2019,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",159,22,9.01,0,4.51,0,8.48,0,0,900,300,0,119,0,481
2019,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",73,9,1.97,0.7,4.1,0,2.22,0,0,849,41,441,138,0,229
2019,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",984,151,54.01,3.42,33.06,0,60.51,0,2,9328,4009,148,1068,0,4103
2019,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",213,38,14.76,0,7.65,0.05,15.54,0,1,2743,892,0,188,1,1662
2019,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",198,32,12.03,0,11.16,0,8.81,0,0,1102,340,0,318,0,444
2019,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",514,90,35.92,3.88,28.2,0,22,0,0,4665,1606,128,797,0,2134
2019,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",769,138,50.07,4.87,52.24,1.23,29.59,0,5,6040,2504,197,1607,44,1688
2019,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",705,109,54.59,2.71,15.25,0.05,36.4,0,1,5779,3179,115,421,1,2063
2019,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",95,13,6.2,0.27,0.25,0,6.28,0,0,558,191,22,6,0,339
2019,12,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",43,3,0.14,0,0.14,0,2.72,0,0,206,11,0,15,0,180
2019,12,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",28,12,4.22,0,0.8,0,6.98,0,0,1360,645,0,52,0,663
2019,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",574,108,43.93,1.52,28.07,0.62,33.86,0,1,5313,2390,38,792,48,2045
2019,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1149,409,73.19,3.92,264.31,0,67.59,7,10,28922,3890,423,19714,0,4895
2019,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",278,58,23.54,0.24,16.5,0,17.72,0,0,2350,927,47,475,0,901
2019,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",335,65,33.27,0.67,11.93,0,19.13,0,0,4419,2025,32,371,0,1991
2019,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",383,72,32.61,1.93,18.52,0,18.94,0,1,3146,1685,42,512,0,907
2019,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",351,52,20.53,1.52,12.22,0,17.73,0,1,2164,921,152,381,0,710
2019,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",524,81,32.72,4.02,25.48,0.94,17.84,0,6,3382,1257,188,712,17,1208
2019,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",82,11,5.61,0.69,2.05,0,2.65,0,0,454,270,25,67,0,92
2019,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",612,104,40.83,3.18,17.41,0,42.57,1,0,6341,2495,170,668,0,3008
2019,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",123,20,10.47,0,2.93,0,6.6,0,1,1161,702,0,103,0,356
2019,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",62,7,3.81,0,1.03,0,2.16,0,0,397,260,0,18,0,119
2019,12,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",99,18,8.85,0.39,2.45,0,6.31,0,1,962,503,18,69,0,372
2019,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1131,181,69.72,5.58,40.64,0.47,64.59,0,5,8865,3239,188,1360,8,4070
2019,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",225,51,28.27,0.93,3.27,0,18.53,0,0,2373,1160,45,101,0,1067
2019,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",320,79,46.14,1.61,12.7,0,18.55,0,0,3189,1691,133,411,0,954
2019,12,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",52,7,2.79,0,0.85,0,3.37,1,0,451,110,0,29,0,312
2019,12,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",26,6,1.41,0,0.63,0,3.96,0,0,409,67,0,14,0,328
2019,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,14,5.52,0,2.15,0,6.33,0,0,452,184,0,68,0,200
2019,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,1,0,0,0,0,1,1,0,108,0,0,0,0,108
2019,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",54,7,4.41,0.01,1.59,0,0.99,8,0,329,180,1,51,0,97
2019,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1223,233,69.34,6.97,49.59,9.02,98.08,23,1,12941,3408,261,1644,345,7283
2019,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,6,3,0,0,0,3,0,0,359,238,0,0,0,121
2019,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",237,59,16.47,0,19.26,0,23.27,1,0,3582,1146,0,620,0,1816
2019,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",68,10,5.87,0.94,1.2,0,2,2,0,475,278,89,25,0,83
2019,12,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",61,29,16.06,0,7.59,0,5.34,0,0,1344,768,0,242,0,334
2019,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",55,16,6.95,0,2.53,0,6.52,0,0,998,428,0,86,0,484
2019,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",215,69,11.96,2.28,47.07,0,7.69,1,0,3925,598,90,2963,0,274
2019,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,8,1,0,2.97,0,4.03,0,2,470,17,0,120,0,333
2019,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",153,45,17.76,0,15.43,0,11.81,2,0,2556,973,0,573,0,1010
2019,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60,18,6.07,0,6.91,0,5.02,0,0,704,316,0,162,0,226
2019,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,12,4.33,1.95,2.43,0,3.29,2,0,909,497,177,81,0,154
2019,12,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",27,4,1.44,0,1.56,0,1,0,0,121,48,0,50,0,23
2019,12,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",31,16,7.26,0,7.32,0,1.42,0,0,1029,738,0,243,0,48
2019,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,46,22.32,0,21.73,0,1.96,1,0,2216,1360,0,589,0,267
