"1","2","3","4","5","6","7","8","9"
"398","Kazakhstan","2018","75-79","75","5","85.966","179.58","265.546"
"404","Kenya","2018","75-79","75","5","69.143","106.248","175.391"
"296","Kiribati","2018","75-79","75","5","0.233","0.514","0.747"
"414","Kuwait","2018","75-79","75","5","9.263","6.234","15.497"
"417","Kyrgyzstan","2018","75-79","75","5","13.347","24.837","38.184"
"428","Latvia","2018","75-79","75","5","26.762","56.85","83.612"
"422","Lebanon","2018","75-79","75","5","38.106","42.526","80.632"
"426","Lesotho","2018","75-79","75","5","6.09","11.807","17.897"
"430","Liberia","2018","75-79","75","5","13.4","16.72","30.12"
"434","Libya","2018","75-79","75","5","26.07","31.39","57.46"
"440","Lithuania","2018","75-79","75","5","39.154","76.334","115.488"
"442","Luxembourg","2018","75-79","75","5","6.736","8.392","15.128"
"450","Madagascar","2018","75-79","75","5","57.338","72.166","129.504"
"454","Malawi","2018","75-79","75","5","31.329","53.001","84.33"
"458","Malaysia","2018","75-79","75","5","161.168","174.982","336.15"
"462","Maldives","2018","75-79","75","5","2.194","2.081","4.275"
"466","Mali","2018","75-79","75","5","37.738","48.335","86.073"
"470","Malta","2018","75-79","75","5","6.928","8.454","15.382"
"474","Martinique","2018","75-79","75","5","5.912","7.656","13.568"
"478","Mauritania","2018","75-79","75","5","9.669","14.413","24.082"
"480","Mauritius","2018","75-79","75","5","9.205","13.029","22.234"
"175","Mayotte","2018","75-79","75","5","0.888","0.983","1.871"
"928","Melanesia","2018","75-79","75","5","29.174","34.199","63.373"
"484","Mexico","2018","75-79","75","5","721.203","878.746","1599.949"
"954","Micronesia","2018","75-79","75","5","2.012","2.804","4.816"
"496","Mongolia","2018","75-79","75","5","9.614","13.921","23.535"
"499","Montenegro","2018","75-79","75","5","6.551","10.019","16.57"
"504","Morocco","2018","75-79","75","5","217.059","277.305","494.364"
"508","Mozambique","2018","75-79","75","5","52.463","96.887","149.35"
"104","Myanmar","2018","75-79","75","5","200.87","309.003","509.873"
"516","Namibia","2018","75-79","75","5","6.215","10.64","16.855"
"524","Nepal","2018","75-79","75","5","143.371","168.957","312.328"
"528","Netherlands","2018","75-79","75","5","272.345","309.52","581.865"
"540","New Caledonia","2018","75-79","75","5","2.194","2.461","4.655"
"554","New Zealand","2018","75-79","75","5","62.51","70.735","133.245"
"558","Nicaragua","2018","75-79","75","5","27.933","36.383","64.316"
"562","Niger","2018","75-79","75","5","42.539","53.234","95.773"
"566","Nigeria","2018","75-79","75","5","404.885","455.756","860.641"
"807","North Macedonia","2018","75-79","75","5","22.841","30.404","53.245"
"578","Norway","2018","75-79","75","5","73.696","84.869","158.565"
"1835","Oceania (excluding Australia and New Zealand)","2018","75-79","75","5","35.192","41.639","76.831"
"512","Oman","2018","75-79","75","5","12.18","11.099","23.279"
"586","Pakistan","2018","75-79","75","5","894.548","855.438","1749.986"
"591","Panama","2018","75-79","75","5","28.201","32.798","60.999"
"598","Papua New Guinea","2018","75-79","75","5","20.703","24.162","44.865"
"600","Paraguay","2018","75-79","75","5","37.416","42.386","79.802"
"604","Peru","2018","75-79","75","5","224.382","257.333","481.715"
"608","Philippines","2018","75-79","75","5","353.656","547.257","900.913"
"616","Poland","2018","75-79","75","5","380.664","633.3","1013.964"
"957","Polynesia","2018","75-79","75","5","4.006","4.636","8.642"
"620","Portugal","2018","75-79","75","5","183.928","252.489","436.417"
"630","Puerto Rico","2018","75-79","75","5","45.255","60.781","106.036"
"634","Qatar","2018","75-79","75","5","1.399","1.661","3.06"
"410","Republic of Korea","2018","75-79","75","5","613.873","858.726","1472.599"
"498","Republic of Moldova","2018","75-79","75","5","28.35","54.612","82.962"
"642","Romania","2018","75-79","75","5","239.854","393.83","633.684"
"643","Russian Federation","2018","75-79","75","5","1076.892","2596.984","3673.876"
"646","Rwanda","2018","75-79","75","5","21.325","34.347","55.672"
"638","R̩union","2018","75-79","75","5","8.024","10.221","18.245"
"662","Saint Lucia","2018","75-79","75","5","1.58","1.728","3.308"
"670","Saint Vincent and the Grenadines","2018","75-79","75","5","0.919","0.912","1.831"
"882","Samoa","2018","75-79","75","5","0.739","1.049","1.788"
"678","Sao Tome and Principe","2018","75-79","75","5","0.435","0.63","1.065"
"682","Saudi Arabia","2018","75-79","75","5","96.528","93.797","190.325"
"686","Senegal","2018","75-79","75","5","37.774","51.826","89.6"
"688","Serbia","2018","75-79","75","5","109.364","154.318","263.682"
"690","Seychelles","2018","75-79","75","5","0.63","0.912","1.542"
"694","Sierra Leone","2018","75-79","75","5","16.309","22.801","39.11"
"702","Singapore","2018","75-79","75","5","40.092","50.576","90.668"
"703","Slovakia","2018","75-79","75","5","54.214","94.692","148.906"
"705","Slovenia","2018","75-79","75","5","32.764","44.711","77.475"
"90","Solomon Islands","2018","75-79","75","5","2.105","2.189","4.294"
"706","Somalia","2018","75-79","75","5","32.616","37.649","70.265"
"724","Spain","2018","75-79","75","5","741.722","932.435","1674.157"
"144","Sri Lanka","2018","75-79","75","5","140.31","213.653","353.963"
"275","State of Palestine","2018","75-79","75","5","12.111","14.81","26.921"
"729","Sudan","2018","75-79","75","5","117.506","139.59","257.096"
"740","Suriname","2018","75-79","75","5","2.801","4.323","7.124"
"752","Sweden","2018","75-79","75","5","183.688","201.73","385.418"
"756","Switzerland","2018","75-79","75","5","138.261","165.431","303.692"
"760","Syrian Arab Republic","2018","75-79","75","5","59.539","76.344","135.883"
"762","Tajikistan","2018","75-79","75","5","20.373","21.973","42.346"
"764","Thailand","2018","75-79","75","5","644.44","847.588","1492.028"
"626","Timor-Leste","2018","75-79","75","5","4.557","5.663","10.22"
"768","Togo","2018","75-79","75","5","16.838","20.388","37.226"
"776","Tonga","2018","75-79","75","5","0.528","0.636","1.164"
"780","Trinidad and Tobago","2018","75-79","75","5","11.639","15.344","26.983"
"788","Tunisia","2018","75-79","75","5","76.093","95.633","171.726"
"792","Turkey","2018","75-79","75","5","555.637","735.875","1291.512"
"795","Turkmenistan","2018","75-79","75","5","15.827","22.682","38.509"
"800","Uganda","2018","75-79","75","5","50.155","83.879","134.034"
"804","Ukraine","2018","75-79","75","5","435.242","974.126","1409.368"
"784","United Arab Emirates","2018","75-79","75","5","11.459","4.126","15.585"
"826","United Kingdom","2018","75-79","75","5","1054.75","1222.097","2276.847"
"834","United Republic of Tanzania","2018","75-79","75","5","96.904","148.185","245.089"
"850","United States Virgin Islands","2018","75-79","75","5","1.8","2.175","3.975"
"840","United States of America","2018","75-79","75","5","3963.764","4910.309","8874.073"
"858","Uruguay","2018","75-79","75","5","37.156","56.555","93.711"
"860","Uzbekistan","2018","75-79","75","5","106.169","137.92","244.089"
"548","Vanuatu","2018","75-79","75","5","0.997","0.855","1.852"
"862","Venezuela (Bolivarian Republic of)","2018","75-79","75","5","156.896","201.757","358.653"
"704","Viet Nam","2018","75-79","75","5","418.367","691.611","1109.978"
"887","Yemen","2018","75-79","75","5","59.162","74.394","133.556"
"894","Zambia","2018","75-79","75","5","22.539","39.828","62.367"
"716","Zimbabwe","2018","75-79","75","5","28.426","55.148","83.574"
"4","Afghanistan","2018","80-84","80","5","31.231","39.757","70.988"
"8","Albania","2018","80-84","80","5","23.702","25.81","49.512"
"12","Algeria","2018","80-84","80","5","150.743","173.161","323.904"
"24","Angola","2018","80-84","80","5","22.055","36.851","58.906"
"28","Antigua and Barbuda","2018","80-84","80","5","0.393","0.499","0.892"
"32","Argentina","2018","80-84","80","5","221.552","391.21","612.762"
"51","Armenia","2018","80-84","80","5","22.378","37.489","59.867"
"533","Aruba","2018","80-84","80","5","0.57","0.964","1.534"
"36","Australia","2018","80-84","80","5","224.057","266.355","490.412"
"40","Austria","2018","80-84","80","5","96.712","139.397","236.109"
"31","Azerbaijan","2018","80-84","80","5","34.185","56.893","91.078"
"44","Bahamas","2018","80-84","80","5","1.184","1.701","2.885"
"48","Bahrain","2018","80-84","80","5","1.587","1.916","3.503"
"50","Bangladesh","2018","80-84","80","5","462.949","491.556","954.505"
"52","Barbados","2018","80-84","80","5","2.471","3.379","5.85"
"112","Belarus","2018","80-84","80","5","56.336","161.113","217.449"
"56","Belgium","2018","80-84","80","5","131.105","190.819","321.924"
"84","Belize","2018","80-84","80","5","1.076","1.075","2.151"
"204","Benin","2018","80-84","80","5","12.792","20.017","32.809"
"64","Bhutan","2018","80-84","80","5","2.832","2.356","5.188"
"68","Bolivia (Plurinational State of)","2018","80-84","80","5","42.893","54.565","97.458"
"70","Bosnia and Herzegovina","2018","80-84","80","5","29.446","46.02","75.466"
"72","Botswana","2018","80-84","80","5","2.45","4.785","7.235"
"76","Brazil","2018","80-84","80","5","846.444","1279.352","2125.796"
"96","Brunei Darussalam","2018","80-84","80","5","0.915","1.122","2.037"
"100","Bulgaria","2018","80-84","80","5","69.974","123.296","193.27"
"854","Burkina Faso","2018","80-84","80","5","12.891","22.348","35.239"
"108","Burundi","2018","80-84","80","5","8.515","12.996","21.511"
"132","Cabo Verde","2018","80-84","80","5","1.481","2.743","4.224"
"116","Cambodia","2018","80-84","80","5","23.911","38","61.911"
"120","Cameroon","2018","80-84","80","5","22.931","33.513","56.444"
"124","Canada","2018","80-84","80","5","332.538","433.515","766.053"
"148","Chad","2018","80-84","80","5","14.238","18.437","32.675"
"830","Channel Islands","2018","80-84","80","5","1.763","2.288","4.051"
"152","Chile","2018","80-84","80","5","100.052","157.506","257.558"
"156","China","2018","80-84","80","5","6656.302","8871.835","15528.137"
"344","China, Hong Kong SAR","2018","80-84","80","5","80.329","97.142","177.471"
"446","China, Macao SAR","2018","80-84","80","5","2.736","3.705","6.441"
"158","China, Taiwan Province of China","2018","80-84","80","5","186.572","237.351","423.923"
"170","Colombia","2018","80-84","80","5","202.516","275.719","478.235"
"174","Comoros","2018","80-84","80","5","0.918","1.271","2.189"
"178","Congo","2018","80-84","80","5","4.085","6.917","11.002"
"188","Costa Rica","2018","80-84","80","5","24.266","30.555","54.821"
"191","Croatia","2018","80-84","80","5","46.742","87.212","133.954"
"192","Cuba","2018","80-84","80","5","92.47","118.824","211.294"
"531","Cura̤ao","2018","80-84","80","5","1.314","1.959","3.273"
"196","Cyprus","2018","80-84","80","5","8.957","12.09","21.047"
"203","Czechia","2018","80-84","80","5","82.746","142.002","224.748"
"384","C̫te d'Ivoire","2018","80-84","80","5","25.888","27.61","53.498"
"408","Dem. People's Republic of Korea","2018","80-84","80","5","66.564","212.702","279.266"
"180","Democratic Republic of the Congo","2018","80-84","80","5","90.867","126.08","216.947"
"208","Denmark","2018","80-84","80","5","58.087","76.25","134.337"
"262","Djibouti","2018","80-84","80","5","1.743","2.09","3.833"
"214","Dominican Republic","2018","80-84","80","5","40.717","49.12","89.837"
"218","Ecuador","2018","80-84","80","5","62.248","77.27","139.518"
"818","Egypt","2018","80-84","80","5","195.231","290.083","485.314"
"222","El Salvador","2018","80-84","80","5","30.17","39.813","69.983"
"226","Equatorial Guinea","2018","80-84","80","5","1.207","1.418","2.625"
"232","Eritrea","2018","80-84","80","5","6.114","8.207","14.321"
"233","Estonia","2018","80-84","80","5","11.835","29.319","41.154"
"748","Eswatini","2018","80-84","80","5","1.135","3.534","4.669"
"231","Ethiopia","2018","80-84","80","5","160.46","189.336","349.796"
"242","Fiji","2018","80-84","80","5","1.398","2.079","3.477"
"246","Finland","2018","80-84","80","5","59.928","90.434","150.362"
"250","France","2018","80-84","80","5","734.311","1088.563","1822.874"
"254","French Guiana","2018","80-84","80","5","0.397","0.552","0.949"
"258","French Polynesia","2018","80-84","80","5","1.003","1.293","2.296"
"266","Gabon","2018","80-84","80","5","2.963","4.782","7.745"
"270","Gambia","2018","80-84","80","5","2.078","2.307","4.385"
"268","Georgia","2018","80-84","80","5","32.499","63.594","96.093"
"276","Germany","2018","80-84","80","5","1271.581","1792.78","3064.361"
"288","Ghana","2018","80-84","80","5","30.166","38.805","68.971"
"300","Greece","2018","80-84","80","5","167.131","232.454","399.585"
"308","Grenada","2018","80-84","80","5","0.598","0.829","1.427"
"312","Guadeloupe","2018","80-84","80","5","3.794","5.489","9.283"
"316","Guam","2018","80-84","80","5","0.762","1.212","1.974"
"320","Guatemala","2018","80-84","80","5","45.989","56.754","102.743"
"324","Guinea","2018","80-84","80","5","11.27","17.766","29.036"
"624","Guinea-Bissau","2018","80-84","80","5","1.248","2.377","3.625"
"328","Guyana","2018","80-84","80","5","2.678","3.244","5.922"
"332","Haiti","2018","80-84","80","5","23.83","33.587","57.417"
"340","Honduras","2018","80-84","80","5","22.832","29.605","52.437"
"348","Hungary","2018","80-84","80","5","71.642","159.356","230.998"
"352","Iceland","2018","80-84","80","5","2.714","3.312","6.026"
"356","India","2018","80-84","80","5","3644.046","4393.209","8037.255"
"360","Indonesia","2018","80-84","80","5","582.994","922.333","1505.327"
"364","Iran (Islamic Republic of)","2018","80-84","80","5","336.321","241.245","577.566"
"368","Iraq","2018","80-84","80","5","49.403","71.378","120.781"
"372","Ireland","2018","80-84","80","5","35.44","43.749","79.189"
"376","Israel","2018","80-84","80","5","50.487","71.916","122.403"
"380","Italy","2018","80-84","80","5","913.738","1306.471","2220.209"
"388","Jamaica","2018","80-84","80","5","14.809","17.045","31.854"
"392","Japan","2018","80-84","80","5","2083.716","3018.177","5101.893"
"400","Jordan","2018","80-84","80","5","18.723","21.475","40.198"
"398","Kazakhstan","2018","80-84","80","5","61.974","135.266","197.24"
"404","Kenya","2018","80-84","80","5","35.559","62.125","97.684"
"296","Kiribati","2018","80-84","80","5","0.103","0.221","0.324"
"414","Kuwait","2018","80-84","80","5","4.193","3.348","7.541"
"417","Kyrgyzstan","2018","80-84","80","5","12.806","25.889","38.695"
"428","Latvia","2018","80-84","80","5","15.856","39.188","55.044"
"422","Lebanon","2018","80-84","80","5","26.456","36.855","63.311"
"426","Lesotho","2018","80-84","80","5","2.778","7.89","10.668"
"430","Liberia","2018","80-84","80","5","5.967","7.962","13.929"
"434","Libya","2018","80-84","80","5","13.864","18.621","32.485"
"440","Lithuania","2018","80-84","80","5","27.274","59.795","87.069"
"442","Luxembourg","2018","80-84","80","5","5.093","6.96","12.053"
"450","Madagascar","2018","80-84","80","5","32.081","39.669","71.75"
"454","Malawi","2018","80-84","80","5","13.522","26.455","39.977"
"458","Malaysia","2018","80-84","80","5","101.722","111.016","212.738"
"462","Maldives","2018","80-84","80","5","1.408","1.22","2.628"
"466","Mali","2018","80-84","80","5","16.031","20.038","36.069"
"470","Malta","2018","80-84","80","5","4.442","6.446","10.888"
"474","Martinique","2018","80-84","80","5","4.595","6.494","11.089"
"478","Mauritania","2018","80-84","80","5","4.814","7.528","12.342"
"480","Mauritius","2018","80-84","80","5","5.641","8.979","14.62"
"175","Mayotte","2018","80-84","80","5","0.521","0.602","1.123"
"928","Melanesia","2018","80-84","80","5","13.349","16.734","30.083"
"484","Mexico","2018","80-84","80","5","431.76","573.233","1004.993"
"954","Micronesia","2018","80-84","80","5","1.174","1.931","3.105"
"496","Mongolia","2018","80-84","80","5","4.74","8.033","12.773"
"499","Montenegro","2018","80-84","80","5","5.315","8.084","13.399"
"504","Morocco","2018","80-84","80","5","114.384","173.618","288.002"
"508","Mozambique","2018","80-84","80","5","23.58","50.036","73.616"
"104","Myanmar","2018","80-84","80","5","101.415","176.334","277.749"
"516","Namibia","2018","80-84","80","5","3.183","6.397","9.58"
"524","Nepal","2018","80-84","80","5","64.604","74.394","138.998"
"528","Netherlands","2018","80-84","80","5","178.762","237.137","415.899"
"540","New Caledonia","2018","80-84","80","5","0.954","1.531","2.485"
"554","New Zealand","2018","80-84","80","5","39.476","49.087","88.563"
"558","Nicaragua","2018","80-84","80","5","16.573","23.112","39.685"
"562","Niger","2018","80-84","80","5","16.586","22.055","38.641"
"566","Nigeria","2018","80-84","80","5","153.421","178.09","331.511"
"807","North Macedonia","2018","80-84","80","5","13.661","19.974","33.635"
"578","Norway","2018","80-84","80","5","45.31","61.232","106.542"
"1835","Oceania (excluding Australia and New Zealand)","2018","80-84","80","5","16.545","21.342","37.887"
"512","Oman","2018","80-84","80","5","6.255","4.891","11.146"
"586","Pakistan","2018","80-84","80","5","470.768","436.457","907.225"
"591","Panama","2018","80-84","80","5","18.13","22.208","40.338"
"598","Papua New Guinea","2018","80-84","80","5","9.282","11.459","20.741"
"600","Paraguay","2018","80-84","80","5","21.785","26.984","48.769"
"604","Peru","2018","80-84","80","5","143.333","171.419","314.752"
"608","Philippines","2018","80-84","80","5","193.514","339.321","532.835"
"616","Poland","2018","80-84","80","5","302.659","590.055","892.714"
"957","Polynesia","2018","80-84","80","5","2.022","2.677","4.699"
"620","Portugal","2018","80-84","80","5","135.639","209.298","344.937"
"630","Puerto Rico","2018","80-84","80","5","28.581","43.883","72.464"
"634","Qatar","2018","80-84","80","5","1.022","1.11","2.132"
"410","Republic of Korea","2018","80-84","80","5","351.839","618.268","970.107"
"498","Republic of Moldova","2018","80-84","80","5","17.322","37.577","54.899"
"642","Romania","2018","80-84","80","5","190.829","351.292","542.121"
"643","Russian Federation","2018","80-84","80","5","933.765","2454.619","3388.384"
"646","Rwanda","2018","80-84","80","5","10.268","16.452","26.72"
"638","R̩union","2018","80-84","80","5","4.898","7.398","12.296"
"662","Saint Lucia","2018","80-84","80","5","1.101","1.146","2.247"
"670","Saint Vincent and the Grenadines","2018","80-84","80","5","0.737","0.835","1.572"
"882","Samoa","2018","80-84","80","5","0.352","0.53","0.882"
"678","Sao Tome and Principe","2018","80-84","80","5","0.268","0.453","0.721"
"682","Saudi Arabia","2018","80-84","80","5","47.245","52.102","99.347"
"686","Senegal","2018","80-84","80","5","17.905","25.681","43.586"
"688","Serbia","2018","80-84","80","5","84.348","130.371","214.719"
"690","Seychelles","2018","80-84","80","5","0.292","0.603","0.895"
"694","Sierra Leone","2018","80-84","80","5","7.331","11.016","18.347"
"702","Singapore","2018","80-84","80","5","28.327","39.904","68.231"
"703","Slovakia","2018","80-84","80","5","31.609","65.655","97.264"
"705","Slovenia","2018","80-84","80","5","21.558","36.263","57.821"
"90","Solomon Islands","2018","80-84","80","5","1.045","1.07","2.115"
"706","Somalia","2018","80-84","80","5","14.803","19.109","33.912"
"724","Spain","2018","80-84","80","5","532.55","782.356","1314.906"
"144","Sri Lanka","2018","80-84","80","5","72.448","117.175","189.623"
"275","State of Palestine","2018","80-84","80","5","6.075","7.95","14.025"
"729","Sudan","2018","80-84","80","5","59.751","74.499","134.25"
"740","Suriname","2018","80-84","80","5","1.781","2.773","4.554"
"752","Sweden","2018","80-84","80","5","108.353","140.084","248.437"
"756","Switzerland","2018","80-84","80","5","90.934","123.316","214.25"
"760","Syrian Arab Republic","2018","80-84","80","5","35.593","45.728","81.321"
"762","Tajikistan","2018","80-84","80","5","13.721","17.57","31.291"
"764","Thailand","2018","80-84","80","5","407.625","586.687","994.312"
"626","Timor-Leste","2018","80-84","80","5","2.105","2.91","5.015"
"768","Togo","2018","80-84","80","5","6.915","8.863","15.778"
"776","Tonga","2018","80-84","80","5","0.335","0.402","0.737"
"780","Trinidad and Tobago","2018","80-84","80","5","6.016","8.836","14.852"
"788","Tunisia","2018","80-84","80","5","50.377","69.972","120.349"
"792","Turkey","2018","80-84","80","5","341.591","496.281","837.872"
"795","Turkmenistan","2018","80-84","80","5","12.327","20.418","32.745"
"800","Uganda","2018","80-84","80","5","20.135","39.823","59.958"
"804","Ukraine","2018","80-84","80","5","330.683","819.616","1150.299"
"784","United Arab Emirates","2018","80-84","80","5","3.656","2.779","6.435"
"826","United Kingdom","2018","80-84","80","5","734.564","936.411","1670.975"
"834","United Republic of Tanzania","2018","80-84","80","5","41.368","71.836","113.204"
"850","United States Virgin Islands","2018","80-84","80","5","0.829","1.225","2.054"
"840","United States of America","2018","80-84","80","5","2620.261","3444.31","6064.571"
"858","Uruguay","2018","80-84","80","5","24.319","46.185","70.504"
"860","Uzbekistan","2018","80-84","80","5","66.594","100.396","166.99"
"548","Vanuatu","2018","80-84","80","5","0.67","0.595","1.265"
"862","Venezuela (Bolivarian Republic of)","2018","80-84","80","5","86.9","126.186","213.086"
"704","Viet Nam","2018","80-84","80","5","310.447","581.173","891.62"
"887","Yemen","2018","80-84","80","5","27.408","38.893","66.301"
"894","Zambia","2018","80-84","80","5","9.914","21.081","30.995"
"716","Zimbabwe","2018","80-84","80","5","12.255","29.465","41.72"
"4","Afghanistan","2018","85-89","85","5","10.449","14.071","24.52"
"8","Albania","2018","85-89","85","5","9.591","12.297","21.888"
"12","Algeria","2018","85-89","85","5","74.26","81.185","155.445"
"24","Angola","2018","85-89","85","5","7.645","12.215","19.86"
"28","Antigua and Barbuda","2018","85-89","85","5","0.212","0.302","0.514"
"32","Argentina","2018","85-89","85","5","113.25","246.575","359.825"
"51","Armenia","2018","85-89","85","5","7.944","13.434","21.378"
"533","Aruba","2018","85-89","85","5","0.227","0.442","0.669"
"36","Australia","2018","85-89","85","5","129.505","185.773","315.278"
"40","Austria","2018","85-89","85","5","49.959","89.368","139.327"
"31","Azerbaijan","2018","85-89","85","5","11.64","21.502","33.142"
"44","Bahamas","2018","85-89","85","5","0.491","0.747","1.238"
"48","Bahrain","2018","85-89","85","5","0.585","0.679","1.264"
"50","Bangladesh","2018","85-89","85","5","208.8","245.143","453.943"
"52","Barbados","2018","85-89","85","5","1.464","2.263","3.727"
"112","Belarus","2018","85-89","85","5","22.194","80.718","102.912"
"56","Belgium","2018","85-89","85","5","75.634","135.51","211.144"
"84","Belize","2018","85-89","85","5","0.616","0.635","1.251"
"204","Benin","2018","85-89","85","5","4.777","8.123","12.9"
"64","Bhutan","2018","85-89","85","5","1.36","1.226","2.586"
"68","Bolivia (Plurinational State of)","2018","85-89","85","5","23.006","32.09","55.096"
"70","Bosnia and Herzegovina","2018","85-89","85","5","8.818","13.862","22.68"
"72","Botswana","2018","85-89","85","5","0.915","2.144","3.059"
"76","Brazil","2018","85-89","85","5","386.265","688.008","1074.273"
"96","Brunei Darussalam","2018","85-89","85","5","0.422","0.443","0.865"
"100","Bulgaria","2018","85-89","85","5","36.637","68.259","104.896"
"854","Burkina Faso","2018","85-89","85","5","3.818","6.98","10.798"
"108","Burundi","2018","85-89","85","5","3.233","5.352","8.585"
"132","Cabo Verde","2018","85-89","85","5","0.655","1.444","2.099"
"116","Cambodia","2018","85-89","85","5","9.364","15.198","24.562"
"120","Cameroon","2018","85-89","85","5","6.76","11.005","17.765"
"124","Canada","2018","85-89","85","5","198.122","305.372","503.494"
"148","Chad","2018","85-89","85","5","4.909","7.192","12.101"
"830","Channel Islands","2018","85-89","85","5","0.897","1.526","2.423"
"152","Chile","2018","85-89","85","5","55.104","101.543","156.647"
"156","China","2018","85-89","85","5","2690.359","4388.711","7079.07"
"344","China, Hong Kong SAR","2018","85-89","85","5","44.193","67.274","111.467"
"446","China, Macao SAR","2018","85-89","85","5","1.384","2.83","4.214"
"158","China, Taiwan Province of China","2018","85-89","85","5","122.154","135.674","257.828"
"170","Colombia","2018","85-89","85","5","105.082","153.85","258.932"
"174","Comoros","2018","85-89","85","5","0.311","0.493","0.804"
"178","Congo","2018","85-89","85","5","1.151","2.278","3.429"
"188","Costa Rica","2018","85-89","85","5","12.704","17.79","30.494"
"191","Croatia","2018","85-89","85","5","18.903","50.748","69.651"
"192","Cuba","2018","85-89","85","5","48.881","67.449","116.33"
"531","Cura̤ao","2018","85-89","85","5","0.655","1.092","1.747"
"196","Cyprus","2018","85-89","85","5","4.076","6.791","10.867"
"203","Czechia","2018","85-89","85","5","47.38","96.248","143.628"
"384","C̫te d'Ivoire","2018","85-89","85","5","6.858","8.499","15.357"
"408","Dem. People's Republic of Korea","2018","85-89","85","5","12.81","80.15","92.96"
"180","Democratic Republic of the Congo","2018","85-89","85","5","31.353","48.236","79.589"
"208","Denmark","2018","85-89","85","5","29.06","46.575","75.635"
"262","Djibouti","2018","85-89","85","5","0.661","0.836","1.497"
"214","Dominican Republic","2018","85-89","85","5","21.366","26.993","48.359"
"218","Ecuador","2018","85-89","85","5","32.843","43.872","76.715"
"818","Egypt","2018","85-89","85","5","77.04","136.324","213.364"
"222","El Salvador","2018","85-89","85","5","14.097","20.323","34.42"
"226","Equatorial Guinea","2018","85-89","85","5","0.408","0.491","0.899"
"232","Eritrea","2018","85-89","85","5","2.18","3.364","5.544"
"233","Estonia","2018","85-89","85","5","5.52","16.853","22.373"
"748","Eswatini","2018","85-89","85","5","0.33","1.434","1.764"
"231","Ethiopia","2018","85-89","85","5","67.693","82.389","150.082"
"242","Fiji","2018","85-89","85","5","0.545","0.733","1.278"
"246","Finland","2018","85-89","85","5","32.229","61.052","93.281"
"250","France","2018","85-89","85","5","459.006","837.373","1296.379"
"254","French Guiana","2018","85-89","85","5","0.118","0.371","0.489"
"258","French Polynesia","2018","85-89","85","5","0.519","0.757","1.276"
"266","Gabon","2018","85-89","85","5","0.998","1.89","2.888"
"270","Gambia","2018","85-89","85","5","0.576","0.704","1.28"
"268","Georgia","2018","85-89","85","5","11.461","24.822","36.283"
"276","Germany","2018","85-89","85","5","550.269","967.334","1517.603"
"288","Ghana","2018","85-89","85","5","9.867","12.954","22.821"
"300","Greece","2018","85-89","85","5","100.942","145.169","246.111"
"308","Grenada","2018","85-89","85","5","0.277","0.471","0.748"
"312","Guadeloupe","2018","85-89","85","5","2.183","3.882","6.065"
"316","Guam","2018","85-89","85","5","0.327","0.619","0.946"
"320","Guatemala","2018","85-89","85","5","23.775","31.343","55.118"
"324","Guinea","2018","85-89","85","5","3.452","5.514","8.966"
"624","Guinea-Bissau","2018","85-89","85","5","0.404","0.802","1.206"
"328","Guyana","2018","85-89","85","5","0.696","1.144","1.84"
"332","Haiti","2018","85-89","85","5","9.794","14.724","24.518"
"340","Honduras","2018","85-89","85","5","12.078","17.538","29.616"
"348","Hungary","2018","85-89","85","5","36.076","90.831","126.907"
"352","Iceland","2018","85-89","85","5","1.71","2.465","4.175"
"356","India","2018","85-89","85","5","1517.719","1842.427","3360.146"
"360","Indonesia","2018","85-89","85","5","206.481","363.056","569.537"
"364","Iran (Islamic Republic of)","2018","85-89","85","5","161.574","112.203","273.777"
"368","Iraq","2018","85-89","85","5","18.403","30.118","48.521"
"372","Ireland","2018","85-89","85","5","16.751","24.799","41.55"
"376","Israel","2018","85-89","85","5","31.463","50.307","81.77"
"380","Italy","2018","85-89","85","5","470.228","856.899","1327.127"
"388","Jamaica","2018","85-89","85","5","8.554","9.973","18.527"
"392","Japan","2018","85-89","85","5","1192.059","2214.536","3406.595"
"400","Jordan","2018","85-89","85","5","6.546","8.805","15.351"
"398","Kazakhstan","2018","85-89","85","5","14.152","38.187","52.339"
"404","Kenya","2018","85-89","85","5","11.598","23.019","34.617"
"296","Kiribati","2018","85-89","85","5","0.043","0.104","0.147"
"414","Kuwait","2018","85-89","85","5","0.933","0.773","1.706"
"417","Kyrgyzstan","2018","85-89","85","5","5.338","11.085","16.423"
"428","Latvia","2018","85-89","85","5","8.302","26.867","35.169"
"422","Lebanon","2018","85-89","85","5","11.448","17.84","29.288"
"426","Lesotho","2018","85-89","85","5","0.961","4.199","5.16"
"430","Liberia","2018","85-89","85","5","1.844","2.576","4.42"
"434","Libya","2018","85-89","85","5","5.527","8.129","13.656"
"440","Lithuania","2018","85-89","85","5","12.908","41.073","53.981"
"442","Luxembourg","2018","85-89","85","5","2.986","5.107","8.093"
"450","Madagascar","2018","85-89","85","5","13.416","16.151","29.567"
"454","Malawi","2018","85-89","85","5","4.085","9.21","13.295"
"458","Malaysia","2018","85-89","85","5","44.059","46.326","90.385"
"462","Maldives","2018","85-89","85","5","0.596","0.458","1.054"
"466","Mali","2018","85-89","85","5","5.632","6.637","12.269"
"470","Malta","2018","85-89","85","5","2.076","3.935","6.011"
"474","Martinique","2018","85-89","85","5","2.643","4.396","7.039"
